"rt","correct","stimulus","key_press","keys","symptom1","symptom2","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","headache,fever","null","90,76","C","A","76","rare","training","1","true","1","categorize-html","4","44116","0.0-4.0-0.0","71065","2022239","none"
"3520.3000000715256","true","fever,rash","90","90,76","A","B","90","common","training","2","true","1","categorize-html","6","48646","0.0-4.0-2.0","71065","2022239","common"
"1815.2000000476837","true","rash,fever","90","90,76","B","A","90","common","training","3","true","1","categorize-html","8","51480","0.0-4.0-4.0","71065","2022239","common"
"915.2999999523163","true","fever,rash","90","90,76","A","B","90","common","training","4","true","1","categorize-html","10","53414","0.0-4.0-6.0","71065","2022239","common"
"1019.5","true","fever,rash","90","90,76","A","B","90","common","training","5","true","1","categorize-html","12","55462","0.0-4.0-8.0","71065","2022239","common"
"929.5","true","rash,fever","90","90,76","B","A","90","common","training","6","true","1","categorize-html","14","57401","0.0-4.0-10.0","71065","2022239","common"
"798.9000000953674","true","rash,fever","90","90,76","B","A","90","common","training","7","true","1","categorize-html","16","59218","0.0-4.0-12.0","71065","2022239","common"
"1492.5999999046326","true","fever,headache","76","90,76","A","C","76","rare","training","8","true","1","categorize-html","18","61731","0.0-4.0-14.0","71065","2022239","rare"
"2656.7999999523163","true","fever,rash","90","90,76","A","B","90","common","training","9","true","2","categorize-html","21","72415","0.0-4.0-17.0","71065","2022239","common"
"1870.3000000715256","true","headache,fever","76","90,76","C","A","76","rare","training","10","true","2","categorize-html","23","75314","0.0-4.0-19.0","71065","2022239","rare"
"1107","true","fever,headache","76","90,76","A","C","76","rare","training","11","true","2","categorize-html","25","77442","0.0-4.0-21.0","71065","2022239","rare"
"1787.1999999284744","true","rash,fever","90","90,76","B","A","90","common","training","12","true","2","categorize-html","27","80239","0.0-4.0-23.0","71065","2022239","common"
"910.8000000715256","true","fever,rash","90","90,76","A","B","90","common","training","13","true","2","categorize-html","29","82163","0.0-4.0-25.0","71065","2022239","common"
"675.2999999523163","true","fever,rash","90","90,76","A","B","90","common","training","14","true","2","categorize-html","31","83861","0.0-4.0-27.0","71065","2022239","common"
"963.3999999761581","true","rash,fever","90","90,76","B","A","90","common","training","15","true","2","categorize-html","33","85849","0.0-4.0-29.0","71065","2022239","common"
