"rt","correct","stimulus","key_press","keys","symptom1","symptom2","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","headache,fever","null","90,76","A","C","76","rare","training","1","true","1","categorize-html","4","120948","0.0-4.0-0.0","72706","2022270","none"
"null","false","rash,headache","null","90,76","B","A","90","common","training","2","true","1","categorize-html","6","126992","0.0-4.0-2.0","72706","2022270","none"
"2778.0999999046326","false","fever,headache","32","90,76","C","A","76","rare","training","3","true","1","categorize-html","8","130792","0.0-4.0-4.0","72706","2022270","none"
"3165.7000000476837","false","rash,headache","32","90,76","B","A","90","common","training","4","true","1","categorize-html","10","134991","0.0-4.0-6.0","72706","2022270","none"
"2402.7999999523163","false","headache,rash","32","90,76","A","B","90","common","training","5","true","1","categorize-html","12","138415","0.0-4.0-8.0","72706","2022270","none"
"2558.2000000476837","false","headache,rash","32","90,76","A","B","90","common","training","6","true","1","categorize-html","14","141991","0.0-4.0-10.0","72706","2022270","none"
"2036.7999999523163","false","rash,headache","32","90,76","B","A","90","common","training","7","true","1","categorize-html","16","145042","0.0-4.0-12.0","72706","2022270","none"
"2113.7999999523163","false","headache,rash","32","90,76","A","B","90","common","training","8","true","1","categorize-html","18","148189","0.0-4.0-14.0","72706","2022270","none"
"2591","false","fever,headache","32","90,76","C","A","76","rare","training","9","true","2","categorize-html","21","155868","0.0-4.0-17.0","72706","2022270","none"
"2218.5","false","headache,rash","32","90,76","A","B","90","common","training","10","true","2","categorize-html","23","159094","0.0-4.0-19.0","72706","2022270","none"
"2002.1000001430511","false","headache,fever","32","90,76","A","C","76","rare","training","11","true","2","categorize-html","25","162115","0.0-4.0-21.0","72706","2022270","none"
"1763.7000000476837","false","rash,headache","32","90,76","B","A","90","common","training","12","true","2","categorize-html","27","164913","0.0-4.0-23.0","72706","2022270","none"
"1407.2999999523163","false","headache,rash","32","90,76","A","B","90","common","training","13","true","2","categorize-html","29","167329","0.0-4.0-25.0","72706","2022270","none"
"960.7999999523163","false","headache,rash","32","90,76","A","B","90","common","training","14","true","2","categorize-html","31","169313","0.0-4.0-27.0","72706","2022270","none"
"1081.3999998569489","false","rash,headache","32","90,76","B","A","90","common","training","15","true","2","categorize-html","33","171426","0.0-4.0-29.0","72706","2022270","none"
"1189.1000001430511","false","rash,headache","32","90,76","B","A","90","common","training","16","true","2","categorize-html","35","173640","0.0-4.0-31.0","72706","2022270","none"
"2430.0999999046326","false","rash,headache","32","90,76","B","A","90","common","training","17","true","3","categorize-html","38","182303","0.0-4.0-34.0","72706","2022270","none"
"2090.5999999046326","false","headache,rash","32","90,76","A","B","90","common","training","18","true","3","categorize-html","40","185415","0.0-4.0-36.0","72706","2022270","none"
"1327.7000000476837","false","rash,headache","32","90,76","B","A","90","common","training","19","true","3","categorize-html","42","187772","0.0-4.0-38.0","72706","2022270","none"
"1050.2000000476837","false","headache,rash","32","90,76","A","B","90","common","training","20","true","3","categorize-html","44","189843","0.0-4.0-40.0","72706","2022270","none"
"1542","false","headache,rash","32","90,76","A","B","90","common","training","21","true","3","categorize-html","46","192415","0.0-4.0-42.0","72706","2022270","none"
"2446.7999999523163","false","fever,headache","32","90,76","C","A","76","rare","training","22","true","3","categorize-html","48","195879","0.0-4.0-44.0","72706","2022270","none"
"2723.4000000953674","false","headache,fever","32","90,76","A","C","76","rare","training","23","true","3","categorize-html","50","199625","0.0-4.0-46.0","72706","2022270","none"
"1894.6999998092651","false","rash,headache","32","90,76","B","A","90","common","training","24","true","3","categorize-html","52","202548","0.0-4.0-48.0","72706","2022270","none"
"1497.3999998569489","false","rash,headache","32","90,76","B","A","90","common","training","25","true","4","categorize-html","55","209037","0.0-4.0-51.0","72706","2022270","none"
"325","false","fever,headache","32","90,76","C","A","76","rare","training","26","true","4","categorize-html","57","210380","0.0-4.0-53.0","72706","2022270","none"
"533.1000001430511","false","headache,fever","32","90,76","A","C","76","rare","training","27","true","4","categorize-html","59","211921","0.0-4.0-55.0","72706","2022270","none"
"724.5","false","rash,headache","32","90,76","B","A","90","common","training","28","true","4","categorize-html","61","213676","0.0-4.0-57.0","72706","2022270","none"
"647.8999998569489","false","headache,rash","32","90,76","A","B","90","common","training","29","true","4","categorize-html","63","215340","0.0-4.0-59.0","72706","2022270","none"
"755.7000000476837","false","rash,headache","32","90,76","B","A","90","common","training","30","true","4","categorize-html","65","217124","0.0-4.0-61.0","72706","2022270","none"
"825.4000000953674","false","headache,rash","32","90,76","A","B","90","common","training","31","true","4","categorize-html","67","218961","0.0-4.0-63.0","72706","2022270","none"
"909.1000001430511","false","headache,rash","32","90,76","A","B","90","common","training","32","true","4","categorize-html","69","220898","0.0-4.0-65.0","72706","2022270","none"
"2102.600000143051","false","headache,rash","32","90,76","A","B","90","common","training","33","true","5","categorize-html","72","226779","0.0-4.0-68.0","72706","2022270","none"
"1480.5999999046326","false","rash,headache","32","90,76","B","A","90","common","training","34","true","5","categorize-html","74","229279","0.0-4.0-70.0","72706","2022270","none"
"1869.7000000476837","false","rash,headache","32","90,76","B","A","90","common","training","35","true","5","categorize-html","76","232167","0.0-4.0-72.0","72706","2022270","none"
"861.4000000953674","false","fever,headache","32","90,76","C","A","76","rare","training","36","true","5","categorize-html","78","234058","0.0-4.0-74.0","72706","2022270","none"
"968.5","false","headache,rash","32","90,76","A","B","90","common","training","37","true","5","categorize-html","80","236037","0.0-4.0-76.0","72706","2022270","none"
"723.5999999046326","false","rash,headache","32","90,76","B","A","90","common","training","38","true","5","categorize-html","82","237777","0.0-4.0-78.0","72706","2022270","none"
"1713.1000001430511","false","headache,rash","32","90,76","A","B","90","common","training","39","true","5","categorize-html","84","240520","0.0-4.0-80.0","72706","2022270","none"
"1359.4000000953674","false","headache,fever","32","90,76","A","C","76","rare","training","40","true","5","categorize-html","86","242900","0.0-4.0-82.0","72706","2022270","none"
"3318.4000000953674","false","headache","76","90,76","A","","","","test","1","true","","categorize-html","90","263777","0.0-6.0-0.0","72706","2022270","rare"
"2732.300000190735","false","headache,fever","76","90,76","A","C","","","test","2","true","","categorize-html","92","268041","0.0-6.0-2.0","72706","2022270","rare"
"1075.3999998569489","false","rash,headache","90","90,76","B","A","","","test","3","true","","categorize-html","94","270636","0.0-6.0-4.0","72706","2022270","common"
"1169.9000000953674","false","rash","90","90,76","B","","","","test","4","true","","categorize-html","96","273317","0.0-6.0-6.0","72706","2022270","common"
"1641.3999998569489","false","rash,fever","90","90,76","B","C","","","test","5","true","","categorize-html","98","276487","0.0-6.0-8.0","72706","2022270","common"
"1893.7999999523163","false","fever,rash","90","90,76","C","B","","","test","6","true","","categorize-html","100","279902","0.0-6.0-10.0","72706","2022270","common"
"1117.0999999046326","false","fever","76","90,76","C","","","","test","7","true","","categorize-html","102","282544","0.0-6.0-12.0","72706","2022270","rare"
"1041","false","headache","76","90,76","A","","","","test","8","true","","categorize-html","104","285107","0.0-6.0-14.0","72706","2022270","rare"
"947.2999999523163","false","rash","90","90,76","B","","","","test","9","true","","categorize-html","106","287585","0.0-6.0-16.0","72706","2022270","common"
"1118.1000001430511","false","headache,rash","90","90,76","A","B","","","test","10","true","","categorize-html","108","290230","0.0-6.0-18.0","72706","2022270","common"
"1160.2000000476837","false","fever,headache","76","90,76","C","A","","","test","11","true","","categorize-html","110","292919","0.0-6.0-20.0","72706","2022270","rare"
"646.2000000476837","false","fever","76","90,76","C","","","","test","12","true","","categorize-html","112","295088","0.0-6.0-22.0","72706","2022270","rare"
"1642.2000000476837","false","headache,fever","76","90,76","A","C","","","test","13","true","","categorize-html","114","298236","0.0-6.0-24.0","72706","2022270","rare"
"743.9000000953674","false","headache","76","90,76","A","","","","test","14","true","","categorize-html","116","300508","0.0-6.0-26.0","72706","2022270","rare"
"888.8999998569489","false","fever,headache","76","90,76","C","A","","","test","15","true","","categorize-html","118","302925","0.0-6.0-28.0","72706","2022270","rare"
"819.6000001430511","false","rash,headache","90","90,76","B","A","","","test","16","true","","categorize-html","120","305264","0.0-6.0-30.0","72706","2022270","common"
"897.1000001430511","false","rash","90","90,76","B","","","","test","17","true","","categorize-html","122","307689","0.0-6.0-32.0","72706","2022270","common"
"626.4000000953674","false","rash","90","90,76","B","","","","test","18","true","","categorize-html","124","309831","0.0-6.0-34.0","72706","2022270","common"
"670.1000001430511","false","fever","76","90,76","C","","","","test","19","true","","categorize-html","126","312021","0.0-6.0-36.0","72706","2022270","rare"
"1042.7999999523163","false","headache,rash","90","90,76","A","B","","","test","20","true","","categorize-html","128","314598","0.0-6.0-38.0","72706","2022270","common"
"554.0999999046326","false","headache","90","90,76","A","","","","test","21","true","","categorize-html","130","316677","0.0-6.0-40.0","72706","2022270","common"
"1987.2999999523163","false","rash,fever","90","90,76","B","C","","","test","22","true","","categorize-html","132","320199","0.0-6.0-42.0","72706","2022270","common"
"847.3999998569489","false","fever","76","90,76","C","","","","test","23","true","","categorize-html","134","322575","0.0-6.0-44.0","72706","2022270","rare"
"1277.7000000476837","false","fever,rash","76","90,76","C","B","","","test","24","true","","categorize-html","136","325384","0.0-6.0-46.0","72706","2022270","rare"
"1577.8999998569489","false","rash","90","90,76","B","","","","test","25","true","","categorize-html","139","330708","0.0-6.0-49.0","72706","2022270","common"
"990.4000000953674","false","headache","76","90,76","A","","","","test","26","true","","categorize-html","141","333215","0.0-6.0-51.0","72706","2022270","rare"
"660.5","false","headache","76","90,76","A","","","","test","27","true","","categorize-html","143","335403","0.0-6.0-53.0","72706","2022270","rare"
