"rt","correct","stimulus","key_press","keys","symptom1","symptom2","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"4286.800000071526","false","headache,fever","32","76,90","A","B","76","common","training","1","true","1","categorize-html","4","46525","0.0-4.0-0.0","72922","202221012","none"
"1236.7000000476837","false","headache,fever","32","76,90","A","B","76","common","training","2","true","1","categorize-html","6","48787","0.0-4.0-2.0","72922","202221012","none"
"755.2000000476837","false","headache,fever","32","76,90","A","B","76","common","training","3","true","1","categorize-html","8","50567","0.0-4.0-4.0","72922","202221012","none"
"871.6999999284744","false","fever,headache","32","76,90","B","A","76","common","training","4","true","1","categorize-html","10","52464","0.0-4.0-6.0","72922","202221012","none"
"1166.6000000238419","false","rash,headache","32","76,90","C","A","90","rare","training","5","true","1","categorize-html","12","54643","0.0-4.0-8.0","72922","202221012","none"
"1014.5999999046326","false","headache,rash","32","76,90","A","C","90","rare","training","6","true","1","categorize-html","14","56677","0.0-4.0-10.0","72922","202221012","none"
"667.7999999523163","false","fever,headache","32","76,90","B","A","76","common","training","7","true","1","categorize-html","16","58367","0.0-4.0-12.0","72922","202221012","none"
"676.5","false","fever,headache","32","76,90","B","A","76","common","training","8","true","1","categorize-html","18","60069","0.0-4.0-14.0","72922","202221012","none"
"2053.5","false","fever,headache","32","76,90","B","A","76","common","training","9","true","2","categorize-html","21","64755","0.0-4.0-17.0","72922","202221012","none"
"985.3999999761581","false","headache,rash","32","76,90","A","C","90","rare","training","10","true","2","categorize-html","23","66757","0.0-4.0-19.0","72922","202221012","none"
"794.3999999761581","false","fever,headache","32","76,90","B","A","76","common","training","11","true","2","categorize-html","25","68553","0.0-4.0-21.0","72922","202221012","none"
"696.6000000238419","false","fever,headache","32","76,90","B","A","76","common","training","12","true","2","categorize-html","27","70272","0.0-4.0-23.0","72922","202221012","none"
"713.3999999761581","false","headache,fever","32","76,90","A","B","76","common","training","13","true","2","categorize-html","29","72004","0.0-4.0-25.0","72922","202221012","none"
"769.1999999284744","false","headache,fever","32","76,90","A","B","76","common","training","14","true","2","categorize-html","31","73783","0.0-4.0-27.0","72922","202221012","none"
"712.0999999046326","false","rash,headache","32","76,90","C","A","90","rare","training","15","true","2","categorize-html","33","75511","0.0-4.0-29.0","72922","202221012","none"
"559.3999999761581","false","headache,fever","32","76,90","A","B","76","common","training","16","true","2","categorize-html","35","77095","0.0-4.0-31.0","72922","202221012","none"
"1538.8999999761581","false","rash,fever","90","76,90","C","B","","","test","1","true","","categorize-html","39","101396","0.0-6.0-0.0","72922","202221012","rare"
"2859","false","fever,rash","90","76,90","B","C","","","test","2","true","","categorize-html","41","105778","0.0-6.0-2.0","72922","202221012","rare"
"1774.5","false","fever","76","76,90","B","","","","test","3","true","","categorize-html","43","109065","0.0-6.0-4.0","72922","202221012","common"
"1981.2999999523163","false","headache,rash","90","76,90","A","C","","","test","4","true","","categorize-html","45","112576","0.0-6.0-6.0","72922","202221012","rare"
"2067.7999999523163","false","headache,fever","76","76,90","A","B","","","test","5","true","","categorize-html","47","116156","0.0-6.0-8.0","72922","202221012","common"
"1721.1999999284744","false","fever","90","76,90","B","","","","test","6","true","","categorize-html","49","119395","0.0-6.0-10.0","72922","202221012","rare"
"2565.2000000476837","false","fever,headache","76","76,90","B","A","","","test","7","true","","categorize-html","51","123484","0.0-6.0-12.0","72922","202221012","common"
"846.7000000476837","false","headache","76","76,90","A","","","","test","8","true","","categorize-html","53","125843","0.0-6.0-14.0","72922","202221012","common"
"485.8000000715256","false","headache","76","76,90","A","","","","test","9","true","","categorize-html","55","127854","0.0-6.0-16.0","72922","202221012","common"
"604.7000000476837","false","rash","90","76,90","C","","","","test","10","true","","categorize-html","57","129976","0.0-6.0-18.0","72922","202221012","rare"
"1882.5","false","rash,headache","90","76,90","C","A","","","test","11","true","","categorize-html","59","133387","0.0-6.0-20.0","72922","202221012","rare"
"1896.2999999523163","false","rash","90","76,90","C","","","","test","12","true","","categorize-html","61","136804","0.0-6.0-22.0","72922","202221012","rare"
"1355.5","false","fever","76","76,90","B","","","","test","13","true","","categorize-html","63","139684","0.0-6.0-24.0","72922","202221012","common"
"649.8999999761581","false","rash","90","76,90","C","","","","test","14","true","","categorize-html","65","141850","0.0-6.0-26.0","72922","202221012","rare"
"1997","false","fever,headache","76","76,90","B","A","","","test","15","true","","categorize-html","67","145368","0.0-6.0-28.0","72922","202221012","common"
"594.5","false","rash,fever","90","76,90","C","B","","","test","16","true","","categorize-html","69","147475","0.0-6.0-30.0","72922","202221012","rare"
"664.9000000953674","false","headache,fever","76","76,90","A","B","","","test","17","true","","categorize-html","71","149655","0.0-6.0-32.0","72922","202221012","common"
"892.8000000715256","false","fever","90","76,90","B","","","","test","18","true","","categorize-html","73","152070","0.0-6.0-34.0","72922","202221012","rare"
"777","false","headache","76","76,90","A","","","","test","19","true","","categorize-html","75","154373","0.0-6.0-36.0","72922","202221012","common"
"647.7999999523163","false","rash","90","76,90","C","","","","test","20","true","","categorize-html","77","156533","0.0-6.0-38.0","72922","202221012","rare"
"1017.7000000476837","false","fever,rash","90","76,90","B","C","","","test","21","true","","categorize-html","79","159061","0.0-6.0-40.0","72922","202221012","rare"
"671.1000000238419","false","headache,rash","76","76,90","A","C","","","test","22","true","","categorize-html","81","161258","0.0-6.0-42.0","72922","202221012","common"
"789.2000000476837","false","rash,headache","76","76,90","C","A","","","test","23","true","","categorize-html","83","163561","0.0-6.0-44.0","72922","202221012","common"
"905","false","headache","76","76,90","A","","","","test","24","true","","categorize-html","85","165990","0.0-6.0-46.0","72922","202221012","common"
"901.5","false","fever,rash","90","76,90","B","C","","","test","25","true","","categorize-html","88","170074","0.0-6.0-49.0","72922","202221012","rare"
"941.5","false","rash,fever","90","76,90","C","B","","","test","26","true","","categorize-html","90","172536","0.0-6.0-51.0","72922","202221012","rare"
"616.5","false","headache,rash","76","76,90","A","C","","","test","27","true","","categorize-html","92","174671","0.0-6.0-53.0","72922","202221012","common"
"667.8000000715256","false","rash","90","76,90","C","","","","test","28","true","","categorize-html","94","176853","0.0-6.0-55.0","72922","202221012","rare"
