"rt","correct","stimulus","key_press","keys","symptom1","symptom2","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","rash,headache","null","76,90","A","C","90","rare","training","1","true","1","categorize-html","4","468022","0.0-4.0-0.0","72901","20222214","none"
"3111.000000000058","false","fever,rash","32","76,90","B","A","76","common","training","2","true","1","categorize-html","6","472138","0.0-4.0-2.0","72901","20222214","none"
"2742.999999999942","false","rash,fever","32","76,90","A","B","76","common","training","3","true","1","categorize-html","8","475888","0.0-4.0-4.0","72901","20222214","none"
"1472","false","fever,rash","32","76,90","B","A","76","common","training","4","true","1","categorize-html","10","478367","0.0-4.0-6.0","72901","20222214","none"
"1202","false","fever,rash","32","76,90","B","A","76","common","training","5","true","1","categorize-html","12","480573","0.0-4.0-8.0","72901","20222214","none"
"1873","false","rash,fever","32","76,90","A","B","76","common","training","6","true","1","categorize-html","14","483454","0.0-4.0-10.0","72901","20222214","none"
"1340","false","headache,rash","32","76,90","C","A","90","rare","training","7","true","1","categorize-html","16","485798","0.0-4.0-12.0","72901","20222214","none"
"1343","false","rash,fever","32","76,90","A","B","76","common","training","8","true","1","categorize-html","18","488148","0.0-4.0-14.0","72901","20222214","none"
"null","false","fever,rash","null","76,90","B","A","76","common","training","9","true","2","categorize-html","21","523839","0.0-4.0-17.0","72901","20222214","none"
"1359","false","rash,fever","32","76,90","A","B","76","common","training","10","true","2","categorize-html","23","526207","0.0-4.0-19.0","72901","20222214","none"
"1515","false","rash,headache","32","76,90","A","C","90","rare","training","11","true","2","categorize-html","25","528729","0.0-4.0-21.0","72901","20222214","none"
"2151","false","headache,rash","32","76,90","C","A","90","rare","training","12","true","2","categorize-html","27","531887","0.0-4.0-23.0","72901","20222214","none"
"1181","false","fever,rash","32","76,90","B","A","76","common","training","13","true","2","categorize-html","29","534075","0.0-4.0-25.0","72901","20222214","none"
"1337","false","rash,fever","32","76,90","A","B","76","common","training","14","true","2","categorize-html","31","536419","0.0-4.0-27.0","72901","20222214","none"
"1001","false","fever,rash","32","76,90","B","A","76","common","training","15","true","2","categorize-html","33","538429","0.0-4.0-29.0","72901","20222214","none"
"1032.9999999998836","false","rash,fever","32","76,90","A","B","76","common","training","16","true","2","categorize-html","35","540469","0.0-4.0-31.0","72901","20222214","none"
"1542","false","rash,headache","90","76,90","A","C","","","test","1","true","","categorize-html","39","619586","0.0-6.0-0.0","72901","20222214","rare"
"1201","false","headache","90","76,90","C","","","","test","2","true","","categorize-html","41","622293","0.0-6.0-2.0","72901","20222214","rare"
"1399","false","fever","76","76,90","B","","","","test","3","true","","categorize-html","43","625198","0.0-6.0-4.0","72901","20222214","common"
"3101","false","rash","76","76,90","A","","","","test","4","true","","categorize-html","45","629804","0.0-6.0-6.0","72901","20222214","common"
"1427","false","fever,rash","76","76,90","B","A","","","test","5","true","","categorize-html","47","632737","0.0-6.0-8.0","72901","20222214","common"
"976","false","fever,headache","90","76,90","B","C","","","test","6","true","","categorize-html","49","635221","0.0-6.0-10.0","72901","20222214","rare"
"2866","false","rash,fever","76","76,90","A","B","","","test","7","true","","categorize-html","51","639594","0.0-6.0-12.0","72901","20222214","common"
"1204.9999999998836","false","headache","90","76,90","C","","","","test","8","true","","categorize-html","53","642305","0.0-6.0-14.0","72901","20222214","rare"
"3461","false","fever","76","76,90","B","","","","test","9","true","","categorize-html","55","647271","0.0-6.0-16.0","72901","20222214","common"
"2341","false","rash","90","76,90","A","","","","test","10","true","","categorize-html","57","651118","0.0-6.0-18.0","72901","20222214","rare"
"1839.9999999998836","false","headache,rash","90","76,90","C","A","","","test","11","true","","categorize-html","59","654464","0.0-6.0-20.0","72901","20222214","rare"
"2045","false","headache,fever","90","76,90","C","B","","","test","12","true","","categorize-html","61","658013","0.0-6.0-22.0","72901","20222214","rare"
"1209.0000000001164","false","rash","76","76,90","A","","","","test","13","true","","categorize-html","63","660729","0.0-6.0-24.0","72901","20222214","common"
"1201.9999999998836","false","rash,fever","76","76,90","A","B","","","test","14","true","","categorize-html","65","663437","0.0-6.0-26.0","72901","20222214","common"
"5678","false","fever,rash","76","76,90","B","A","","","test","15","true","","categorize-html","67","670622","0.0-6.0-28.0","72901","20222214","common"
"1293","false","headache","90","76,90","C","","","","test","16","true","","categorize-html","69","673420","0.0-6.0-30.0","72901","20222214","rare"
"1007.9999999998836","false","headache","90","76,90","C","","","","test","17","true","","categorize-html","71","675934","0.0-6.0-32.0","72901","20222214","rare"
"972","false","rash","76","76,90","A","","","","test","18","true","","categorize-html","73","678411","0.0-6.0-34.0","72901","20222214","common"
"1228","false","headache,rash","90","76,90","C","A","","","test","19","true","","categorize-html","75","681145","0.0-6.0-36.0","72901","20222214","rare"
"1809.0000000001164","false","fever,headache","90","76,90","B","C","","","test","20","true","","categorize-html","77","684460","0.0-6.0-38.0","72901","20222214","rare"
"1740","false","fever","76","76,90","B","","","","test","21","true","","categorize-html","79","687706","0.0-6.0-40.0","72901","20222214","common"
"1155","false","rash,headache","90","76,90","A","C","","","test","22","true","","categorize-html","81","690365","0.0-6.0-42.0","72901","20222214","rare"
"921","false","headache,fever","90","76,90","C","B","","","test","23","true","","categorize-html","83","692794","0.0-6.0-44.0","72901","20222214","rare"
"1996","false","fever","76","76,90","B","","","","test","24","true","","categorize-html","85","696295","0.0-6.0-46.0","72901","20222214","common"
"1218","false","headache,rash","90","76,90","C","A","","","test","25","true","","categorize-html","88","745471","0.0-6.0-49.0","72901","20222214","rare"
"774","false","rash","76","76,90","A","","","","test","26","true","","categorize-html","90","747749","0.0-6.0-51.0","72901","20222214","common"
"3256","false","rash,headache","90","76,90","A","C","","","test","27","true","","categorize-html","92","752510","0.0-6.0-53.0","72901","20222214","rare"
"774","false","headache","90","76,90","C","","","","test","28","true","","categorize-html","94","754793","0.0-6.0-55.0","72901","20222214","rare"
"1812","false","fever,headache","90","76,90","B","C","","","test","29","true","","categorize-html","96","758110","0.0-6.0-57.0","72901","20222214","rare"
"1425","false","fever","76","76,90","B","","","","test","30","true","","categorize-html","98","761041","0.0-6.0-59.0","72901","20222214","common"
"1297","false","rash","76","76,90","A","","","","test","31","true","","categorize-html","100","763842","0.0-6.0-61.0","72901","20222214","common"
