"rt","correct","stimulus","key_press","keys","symptom1","symptom2","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"4561.100000008941","false","headache,fever","32","76,90","A","C","90","rare","training","1","true","1","categorize-html","4","47942","0.0-4.0-0.0","72925","20222214","none"
"2293.6000000089407","false","rash,headache","32","76,90","B","A","76","common","training","2","true","1","categorize-html","6","51242","0.0-4.0-2.0","72925","20222214","none"
"3144.7999999970198","false","headache,rash","32","76,90","A","B","76","common","training","3","true","1","categorize-html","8","55393","0.0-4.0-4.0","72925","20222214","none"
"3782.7999999970198","false","fever,headache","32","76,90","C","A","90","rare","training","4","true","1","categorize-html","10","60182","0.0-4.0-6.0","72925","20222214","none"
"2189","false","headache,rash","32","76,90","A","B","76","common","training","5","true","1","categorize-html","12","63374","0.0-4.0-8.0","72925","20222214","none"
"1677.199999988079","false","rash,headache","32","76,90","B","A","76","common","training","6","true","1","categorize-html","14","66058","0.0-4.0-10.0","72925","20222214","none"
"1085","false","headache,rash","32","76,90","A","B","76","common","training","7","true","1","categorize-html","16","68153","0.0-4.0-12.0","72925","20222214","none"
"1215.2000000029802","false","rash,headache","32","76,90","B","A","76","common","training","8","true","1","categorize-html","18","70373","0.0-4.0-14.0","72925","20222214","none"
"null","false","fever,headache","null","76,90","C","A","90","rare","training","9","true","2","categorize-html","21","82817","0.0-4.0-17.0","72925","20222214","none"
"2475.7000000029802","false","headache,fever","32","76,90","A","C","90","rare","training","10","true","2","categorize-html","23","86298","0.0-4.0-19.0","72925","20222214","none"
"1085.0999999940395","false","rash,headache","32","76,90","B","A","76","common","training","11","true","2","categorize-html","25","88390","0.0-4.0-21.0","72925","20222214","none"
"925.2000000029802","false","headache,rash","32","76,90","A","B","76","common","training","12","true","2","categorize-html","27","90321","0.0-4.0-23.0","72925","20222214","none"
"1074.1000000089407","false","rash,headache","32","76,90","B","A","76","common","training","13","true","2","categorize-html","29","92406","0.0-4.0-25.0","72925","20222214","none"
"701.2000000029802","false","rash,headache","32","76,90","B","A","76","common","training","14","true","2","categorize-html","31","94116","0.0-4.0-27.0","72925","20222214","none"
"527.5","false","headache,rash","32","76,90","A","B","76","common","training","15","true","2","categorize-html","33","95654","0.0-4.0-29.0","72925","20222214","none"
"853.0999999940395","false","headache,rash","32","76,90","A","B","76","common","training","16","true","2","categorize-html","35","97518","0.0-4.0-31.0","72925","20222214","none"
"2375.2000000029802","false","headache","76","76,90","A","","","","test","1","true","","categorize-html","39","125860","0.0-6.0-0.0","72925","20222214","common"
"1529.4000000059605","false","rash","76","76,90","B","","","","test","2","true","","categorize-html","41","128895","0.0-6.0-2.0","72925","20222214","common"
"3858","false","fever,headache","76","76,90","C","A","","","test","3","true","","categorize-html","43","134260","0.0-6.0-4.0","72925","20222214","common"
"1652.7000000029802","false","rash","90","76,90","B","","","","test","4","true","","categorize-html","45","137422","0.0-6.0-6.0","72925","20222214","rare"
"3845.5999999940395","false","headache,rash","76","76,90","A","B","","","test","5","true","","categorize-html","47","142777","0.0-6.0-8.0","72925","20222214","common"
"933.6000000089407","false","fever","90","76,90","C","","","","test","6","true","","categorize-html","49","145215","0.0-6.0-10.0","72925","20222214","rare"
"2380.7000000029802","false","rash,fever","90","76,90","B","C","","","test","7","true","","categorize-html","51","149105","0.0-6.0-12.0","72925","20222214","rare"
"804","false","headache","76","76,90","A","","","","test","8","true","","categorize-html","53","151414","0.0-6.0-14.0","72925","20222214","common"
"821.6999999880791","false","fever","90","76,90","C","","","","test","9","true","","categorize-html","55","153745","0.0-6.0-16.0","72925","20222214","rare"
"2471.3999999910593","false","fever,rash","90","76,90","C","B","","","test","10","true","","categorize-html","57","157725","0.0-6.0-18.0","72925","20222214","rare"
"1354.7999999970198","false","rash,headache","76","76,90","B","A","","","test","11","true","","categorize-html","59","160590","0.0-6.0-20.0","72925","20222214","common"
"1002.4000000059605","false","headache,fever","90","76,90","A","C","","","test","12","true","","categorize-html","61","163101","0.0-6.0-22.0","72925","20222214","rare"
"655.5","false","headache","76","76,90","A","","","","test","13","true","","categorize-html","63","165261","0.0-6.0-24.0","72925","20222214","common"
"885.5","false","rash,fever","90","76,90","B","C","","","test","14","true","","categorize-html","65","167652","0.0-6.0-26.0","72925","20222214","rare"
"743.8999999910593","false","fever,rash","90","76,90","C","B","","","test","15","true","","categorize-html","67","169903","0.0-6.0-28.0","72925","20222214","rare"
"776.5","false","fever","90","76,90","C","","","","test","16","true","","categorize-html","69","172188","0.0-6.0-30.0","72925","20222214","rare"
"691.3000000119209","false","rash,headache","76","76,90","B","A","","","test","17","true","","categorize-html","71","174389","0.0-6.0-32.0","72925","20222214","common"
"395.59999999403954","false","headache","76","76,90","A","","","","test","18","true","","categorize-html","73","176293","0.0-6.0-34.0","72925","20222214","common"
"579","false","fever","90","76,90","C","","","","test","19","true","","categorize-html","75","178378","0.0-6.0-36.0","72925","20222214","rare"
"509.3999999910593","false","headache,fever","76","76,90","A","C","","","test","20","true","","categorize-html","77","180396","0.0-6.0-38.0","72925","20222214","common"
"819.2000000029802","false","headache,rash","76","76,90","A","B","","","test","21","true","","categorize-html","79","182727","0.0-6.0-40.0","72925","20222214","common"
"648.7999999970198","false","rash","90","76,90","B","","","","test","22","true","","categorize-html","81","184883","0.0-6.0-42.0","72925","20222214","rare"
"2219.6000000089407","false","fever,headache","90","76,90","C","A","","","test","23","true","","categorize-html","83","188611","0.0-6.0-44.0","72925","20222214","rare"
"691.0999999940395","false","rash","90","76,90","B","","","","test","24","true","","categorize-html","85","190811","0.0-6.0-46.0","72925","20222214","rare"
"1031.2999999970198","false","headache","76","76,90","A","","","","test","25","true","","categorize-html","88","195314","0.0-6.0-49.0","72925","20222214","common"
"554.4000000059605","false","rash","90","76,90","B","","","","test","26","true","","categorize-html","90","197378","0.0-6.0-51.0","72925","20222214","rare"
"1225.4000000059605","false","headache,fever","90","76,90","A","C","","","test","27","true","","categorize-html","92","200112","0.0-6.0-53.0","72925","20222214","rare"
