"rt","correct","stimulus","key_press","keys","symptom1","symptom2","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"4157.300000011921","false","headache,rash","32","90,76","C","A","76","rare","training","1","true","1","categorize-html","4","41049","0.0-4.0-0.0","72826","202221216","none"
"1632.3999999761581","false","fever,rash","32","90,76","B","A","90","common","training","2","true","1","categorize-html","6","43706","0.0-4.0-2.0","72826","202221216","none"
"1467.699999988079","false","rash,headache","32","90,76","A","C","76","rare","training","3","true","1","categorize-html","8","46194","0.0-4.0-4.0","72826","202221216","none"
"null","false","rash,fever","null","90,76","A","B","90","common","training","4","true","1","categorize-html","10","52217","0.0-4.0-6.0","72826","202221216","none"
"1548.9000000357628","false","fever,rash","32","90,76","B","A","90","common","training","5","true","1","categorize-html","12","54784","0.0-4.0-8.0","72826","202221216","none"
"1836.199999988079","false","fever,rash","32","90,76","B","A","90","common","training","6","true","1","categorize-html","14","57632","0.0-4.0-10.0","72826","202221216","none"
"997.1999999880791","false","rash,fever","32","90,76","A","B","90","common","training","7","true","1","categorize-html","16","59638","0.0-4.0-12.0","72826","202221216","none"
"750.8000000119209","false","rash,fever","32","90,76","A","B","90","common","training","8","true","1","categorize-html","18","61408","0.0-4.0-14.0","72826","202221216","none"
"991.7999999523163","false","rash,headache","32","90,76","A","C","76","rare","training","9","true","2","categorize-html","21","67362","0.0-4.0-17.0","72826","202221216","none"
"707.6000000238419","false","rash,fever","32","90,76","A","B","90","common","training","10","true","2","categorize-html","23","69082","0.0-4.0-19.0","72826","202221216","none"
"512.1000000238419","false","fever,rash","32","90,76","B","A","90","common","training","11","true","2","categorize-html","25","70621","0.0-4.0-21.0","72826","202221216","none"
"733.8999999761581","false","fever,rash","32","90,76","B","A","90","common","training","12","true","2","categorize-html","27","72371","0.0-4.0-23.0","72826","202221216","none"
"1195","false","headache,rash","32","90,76","C","A","76","rare","training","13","true","2","categorize-html","29","74580","0.0-4.0-25.0","72826","202221216","none"
"789.1000000238419","false","rash,fever","32","90,76","A","B","90","common","training","14","true","2","categorize-html","31","76396","0.0-4.0-27.0","72826","202221216","none"
"289.5","false","rash,fever","32","90,76","A","B","90","common","training","15","true","2","categorize-html","33","77709","0.0-4.0-29.0","72826","202221216","none"
"62.40000003576279","false","fever,rash","32","90,76","B","A","90","common","training","16","true","2","categorize-html","35","78797","0.0-4.0-31.0","72826","202221216","none"
"3924","false","headache","76","90,76","C","","","","test","1","true","","categorize-html","39","938208","0.0-6.0-0.0","72826","202221216","rare"
"1043.199999988079","false","headache,fever","90","90,76","C","B","","","test","2","true","","categorize-html","41","940779","0.0-6.0-2.0","72826","202221216","common"
"2492.5","false","rash,headache","90","90,76","A","C","","","test","3","true","","categorize-html","43","944793","0.0-6.0-4.0","72826","202221216","common"
"1966.199999988079","false","rash","76","90,76","A","","","","test","4","true","","categorize-html","45","948293","0.0-6.0-6.0","72826","202221216","rare"
"4996.199999988079","false","rash","76","90,76","A","","","","test","5","true","","categorize-html","47","954816","0.0-6.0-8.0","72826","202221216","rare"
"647.1999999880791","false","headache,rash","90","90,76","C","A","","","test","6","true","","categorize-html","49","956983","0.0-6.0-10.0","72826","202221216","common"
"1223.2000000476837","false","fever","90","90,76","B","","","","test","7","true","","categorize-html","51","959716","0.0-6.0-12.0","72826","202221216","common"
"2991.5","false","fever,headache","90","90,76","B","C","","","test","8","true","","categorize-html","53","964221","0.0-6.0-14.0","72826","202221216","common"
"4090.600000023842","false","rash,fever","90","90,76","A","B","","","test","9","true","","categorize-html","55","969836","0.0-6.0-16.0","72826","202221216","common"
"7109.5","false","fever","90","90,76","B","","","","test","10","true","","categorize-html","57","978457","0.0-6.0-18.0","72826","202221216","common"
"6454.300000011921","false","fever,rash","76","90,76","B","A","","","test","11","true","","categorize-html","59","986421","0.0-6.0-20.0","72826","202221216","rare"
"907.6999999880791","false","headache","90","90,76","C","","","","test","12","true","","categorize-html","61","988850","0.0-6.0-22.0","72826","202221216","common"
"8325","false","headache,fever","76","90,76","C","B","","","test","13","true","","categorize-html","63","998698","0.0-6.0-24.0","72826","202221216","rare"
