"rt","correct","stimulus","key_press","keys","symptom1","symptom2","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"3607.300000190735","false","headache,rash","32","76,90","A","B","76","common","training","1","true","1","categorize-html","4","64634","0.0-4.0-0.0","73405","2022279","none"
"2929.899999856949","false","rash,headache","32","76,90","B","A","76","common","training","2","true","1","categorize-html","6","68591","0.0-4.0-2.0","73405","2022279","none"
"1430","false","headache,rash","32","76,90","A","B","76","common","training","3","true","1","categorize-html","8","71033","0.0-4.0-4.0","73405","2022279","none"
"3395.4000000953674","false","headache,fever","32","76,90","A","C","90","rare","training","4","true","1","categorize-html","10","75436","0.0-4.0-6.0","73405","2022279","none"
"3369.9000000953674","false","rash,headache","32","76,90","B","A","76","common","training","5","true","1","categorize-html","12","79817","0.0-4.0-8.0","73405","2022279","none"
"4566.799999952316","false","rash,headache","32","76,90","B","A","76","common","training","6","true","1","categorize-html","14","85410","0.0-4.0-10.0","73405","2022279","none"
"null","false","fever,headache","null","76,90","C","A","90","rare","training","7","true","1","categorize-html","16","91455","0.0-4.0-12.0","73405","2022279","none"
"2164.0999999046326","false","headache,rash","32","76,90","A","B","76","common","training","8","true","1","categorize-html","18","94641","0.0-4.0-14.0","73405","2022279","none"
"2215.5","false","rash,headache","32","76,90","B","A","76","common","training","9","true","2","categorize-html","21","104768","0.0-4.0-17.0","73405","2022279","none"
"1791.7999999523163","false","headache,rash","32","76,90","A","B","76","common","training","10","true","2","categorize-html","23","107565","0.0-4.0-19.0","73405","2022279","none"
"1511.0999999046326","false","fever,headache","32","76,90","C","A","90","rare","training","11","true","2","categorize-html","25","110091","0.0-4.0-21.0","73405","2022279","none"
"1612.3000001907349","false","rash,headache","32","76,90","B","A","76","common","training","12","true","2","categorize-html","27","112728","0.0-4.0-23.0","73405","2022279","none"
"1568.4000000953674","false","rash,headache","32","76,90","B","A","76","common","training","13","true","2","categorize-html","29","115305","0.0-4.0-25.0","73405","2022279","none"
"733.1000001430511","false","headache,rash","32","76,90","A","B","76","common","training","14","true","2","categorize-html","31","117060","0.0-4.0-27.0","73405","2022279","none"
"1258.9000000953674","false","headache,rash","32","76,90","A","B","76","common","training","15","true","2","categorize-html","33","119344","0.0-4.0-29.0","73405","2022279","none"
