"rt","correct","stimulus","key_press","keys","symptom1","symptom2","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"3501","false","rash,headache","32","76,90","C","A","90","rare","training","1","true","1","categorize-html","4","33529","0.0-4.0-0.0","73111","20222216","none"
"856","false","fever,headache","32","76,90","B","A","76","common","training","2","true","1","categorize-html","6","35392","0.0-4.0-2.0","73111","20222216","none"
"1612","false","headache,fever","32","76,90","A","B","76","common","training","3","true","1","categorize-html","8","38008","0.0-4.0-4.0","73111","20222216","none"
"1698","false","headache,rash","32","76,90","A","C","90","rare","training","4","true","1","categorize-html","10","40713","0.0-4.0-6.0","73111","20222216","none"
"1001","false","fever,headache","32","76,90","B","A","76","common","training","5","true","1","categorize-html","12","42721","0.0-4.0-8.0","73111","20222216","none"
"778","false","headache,fever","32","76,90","A","B","76","common","training","6","true","1","categorize-html","14","44506","0.0-4.0-10.0","73111","20222216","none"
"1111.9999999999927","false","fever,headache","32","76,90","B","A","76","common","training","7","true","1","categorize-html","16","46624","0.0-4.0-12.0","73111","20222216","none"
"785","false","headache,fever","32","76,90","A","B","76","common","training","8","true","1","categorize-html","18","48416","0.0-4.0-14.0","73111","20222216","none"
"1590","false","headache,fever","32","76,90","A","B","76","common","training","9","true","2","categorize-html","21","54839","0.0-4.0-17.0","73111","20222216","none"
"767","false","fever,headache","32","76,90","B","A","76","common","training","10","true","2","categorize-html","23","56613","0.0-4.0-19.0","73111","20222216","none"
"null","false","headache,fever","null","76,90","A","B","76","common","training","11","true","2","categorize-html","25","62623","0.0-4.0-21.0","73111","20222216","none"
"485","false","fever,headache","32","76,90","B","A","76","common","training","12","true","2","categorize-html","27","64115","0.0-4.0-23.0","73111","20222216","none"
"1438","false","headache,fever","32","76,90","A","B","76","common","training","13","true","2","categorize-html","29","66560","0.0-4.0-25.0","73111","20222216","none"
"1796","false","rash,headache","32","76,90","C","A","90","rare","training","14","true","2","categorize-html","31","69360","0.0-4.0-27.0","73111","20222216","none"
"1222","false","fever,headache","32","76,90","B","A","76","common","training","15","true","2","categorize-html","33","71589","0.0-4.0-29.0","73111","20222216","none"
"3031","false","headache,rash","32","76,90","A","C","90","rare","training","16","true","2","categorize-html","35","75629","0.0-4.0-31.0","73111","20222216","none"
"2686","false","rash,headache","32","76,90","C","A","90","rare","training","17","true","3","categorize-html","38","97858","0.0-4.0-34.0","73111","20222216","none"
"2075","false","headache,rash","32","76,90","A","C","90","rare","training","18","true","3","categorize-html","40","100940","0.0-4.0-36.0","73111","20222216","none"
"null","false","fever,headache","null","76,90","B","A","76","common","training","19","true","3","categorize-html","42","106950","0.0-4.0-38.0","73111","20222216","none"
"1463","false","fever,headache","32","76,90","B","A","76","common","training","20","true","3","categorize-html","44","109419","0.0-4.0-40.0","73111","20222216","none"
"2703.9999999999854","false","headache,fever","32","76,90","A","B","76","common","training","21","true","3","categorize-html","46","113128","0.0-4.0-42.0","73111","20222216","none"
"1196","false","fever,headache","32","76,90","B","A","76","common","training","22","true","3","categorize-html","48","115328","0.0-4.0-44.0","73111","20222216","none"
"833","false","headache,fever","32","76,90","A","B","76","common","training","23","true","3","categorize-html","50","117168","0.0-4.0-46.0","73111","20222216","none"
"945.9999999999854","false","headache,fever","32","76,90","A","B","76","common","training","24","true","3","categorize-html","52","119121","0.0-4.0-48.0","73111","20222216","none"
"1794.000000000029","false","headache,fever","76","76,90","A","B","","","test","1","true","","categorize-html","56","158910","0.0-6.0-0.0","73111","20222216","common"
"2676","false","headache","90","76,90","A","","","","test","2","true","","categorize-html","58","163096","0.0-6.0-2.0","73111","20222216","rare"
"6978.999999999971","false","fever","76","76,90","B","","","","test","3","true","","categorize-html","60","171582","0.0-6.0-4.0","73111","20222216","common"
"9886","false","fever","76","76,90","B","","","","test","4","true","","categorize-html","62","182972","0.0-6.0-6.0","73111","20222216","common"
"1655","false","rash","76","76,90","C","","","","test","5","true","","categorize-html","64","186136","0.0-6.0-8.0","73111","20222216","common"
"2560","false","rash","76","76,90","C","","","","test","6","true","","categorize-html","66","190205","0.0-6.0-10.0","73111","20222216","common"
"2327","false","headache","90","76,90","A","","","","test","7","true","","categorize-html","68","194037","0.0-6.0-12.0","73111","20222216","rare"
"4168","false","fever,headache","76","76,90","B","A","","","test","8","true","","categorize-html","70","199713","0.0-6.0-14.0","73111","20222216","common"
"921.9999999999709","false","rash,fever","76","76,90","C","B","","","test","9","true","","categorize-html","72","202140","0.0-6.0-16.0","73111","20222216","common"
"1455","false","headache,rash","90","76,90","A","C","","","test","10","true","","categorize-html","74","205105","0.0-6.0-18.0","73111","20222216","rare"
"946","false","fever,rash","76","76,90","B","C","","","test","11","true","","categorize-html","76","207561","0.0-6.0-20.0","73111","20222216","common"
"679","false","rash,headache","90","76,90","C","A","","","test","12","true","","categorize-html","78","209746","0.0-6.0-22.0","73111","20222216","rare"
"1135.999999999971","false","fever,headache","90","76,90","B","A","","","test","13","true","","categorize-html","80","212390","0.0-6.0-24.0","73111","20222216","rare"
"979","false","rash,headache","90","76,90","C","A","","","test","14","true","","categorize-html","82","214878","0.0-6.0-26.0","73111","20222216","rare"
"1196","false","headache,rash","90","76,90","A","C","","","test","15","true","","categorize-html","84","217584","0.0-6.0-28.0","73111","20222216","rare"
"530","false","fever","90","76,90","B","","","","test","16","true","","categorize-html","86","219623","0.0-6.0-30.0","73111","20222216","rare"
"412","false","headache,fever","76","76,90","A","B","","","test","17","true","","categorize-html","88","221542","0.0-6.0-32.0","73111","20222216","common"
"392","false","rash","76","76,90","C","","","","test","18","true","","categorize-html","90","223444","0.0-6.0-34.0","73111","20222216","common"
"706","false","rash,fever","76","76,90","C","B","","","test","19","true","","categorize-html","92","225657","0.0-6.0-36.0","73111","20222216","common"
"448","false","headache","90","76,90","A","","","","test","20","true","","categorize-html","94","227616","0.0-6.0-38.0","73111","20222216","rare"
"274","false","headache","90","76,90","A","","","","test","21","true","","categorize-html","96","229395","0.0-6.0-40.0","73111","20222216","rare"
"377.0000000000291","false","fever,rash","90","76,90","B","C","","","test","22","true","","categorize-html","98","231279","0.0-6.0-42.0","73111","20222216","rare"
"282","false","rash","76","76,90","C","","","","test","23","true","","categorize-html","100","233065","0.0-6.0-44.0","73111","20222216","common"
"529","false","fever","76","76,90","B","","","","test","24","true","","categorize-html","102","235100","0.0-6.0-46.0","73111","20222216","common"
"2069","false","rash,headache","76","76,90","C","A","","","test","25","true","","categorize-html","105","240703","0.0-6.0-49.0","73111","20222216","common"
"638.9999999999709","false","headache,fever","76","76,90","A","B","","","test","26","true","","categorize-html","107","242848","0.0-6.0-51.0","73111","20222216","common"
"591.9999999999709","false","headache,rash","76","76,90","A","C","","","test","27","true","","categorize-html","109","244943","0.0-6.0-53.0","73111","20222216","common"
"4675","false","fever","90","76,90","B","","","","test","28","true","","categorize-html","111","251121","0.0-6.0-55.0","73111","20222216","rare"
"704","false","fever,rash","76","76,90","B","C","","","test","29","true","","categorize-html","113","253331","0.0-6.0-57.0","73111","20222216","common"
