"rt","correct","stimulus","key_press","keys","symptom1","symptom2","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","rash,fever","null","76,90","A","C","90","rare","training","1","true","1","categorize-html","4","85255","0.0-4.0-0.0","72928","202221319","none"
"null","false","fever,rash","null","76,90","C","A","90","rare","training","2","true","1","categorize-html","6","91284","0.0-4.0-2.0","72928","202221319","none"
"3179.800000000745","false","headache,rash","32","76,90","B","A","76","common","training","3","true","1","categorize-html","8","95484","0.0-4.0-4.0","72928","202221319","none"
"3053.900000002235","false","headache,rash","32","76,90","B","A","76","common","training","4","true","1","categorize-html","10","99559","0.0-4.0-6.0","72928","202221319","none"
"3276.5","false","headache,rash","32","76,90","B","A","76","common","training","5","true","1","categorize-html","12","103848","0.0-4.0-8.0","72928","202221319","none"
"2910.5","false","rash,headache","32","76,90","A","B","76","common","training","6","true","1","categorize-html","14","107781","0.0-4.0-10.0","72928","202221319","none"
"2373.10000000149","false","rash,headache","32","76,90","A","B","76","common","training","7","true","1","categorize-html","16","111162","0.0-4.0-12.0","72928","202221319","none"
"2648.7000000029802","false","rash,headache","32","76,90","A","B","76","common","training","8","true","1","categorize-html","18","114833","0.0-4.0-14.0","72928","202221319","none"
"2821.89999999851","false","rash,fever","32","76,90","A","C","90","rare","training","9","true","2","categorize-html","21","125746","0.0-4.0-17.0","72928","202221319","none"
"2267.10000000149","false","rash,headache","32","76,90","A","B","76","common","training","10","true","2","categorize-html","23","129032","0.0-4.0-19.0","72928","202221319","none"
"3425.199999999255","false","headache,rash","32","76,90","B","A","76","common","training","11","true","2","categorize-html","25","133463","0.0-4.0-21.0","72928","202221319","none"
"2795.5","false","rash,headache","32","76,90","A","B","76","common","training","12","true","2","categorize-html","27","137265","0.0-4.0-23.0","72928","202221319","none"
"2963.199999999255","false","rash,headache","32","76,90","A","B","76","common","training","13","true","2","categorize-html","29","141248","0.0-4.0-25.0","72928","202221319","none"
"2587.099999997765","false","headache,rash","32","76,90","B","A","76","common","training","14","true","2","categorize-html","31","144842","0.0-4.0-27.0","72928","202221319","none"
"2768.89999999851","false","fever,rash","32","76,90","C","A","90","rare","training","15","true","2","categorize-html","33","148615","0.0-4.0-29.0","72928","202221319","none"
"1924","false","headache,rash","32","76,90","B","A","76","common","training","16","true","2","categorize-html","35","151556","0.0-4.0-31.0","72928","202221319","none"
"3391.599999997765","false","headache,rash","90","76,90","B","A","","","test","1","true","","categorize-html","39","212698","0.0-6.0-0.0","72928","202221319","rare"
"1897.199999999255","false","rash,fever","76","76,90","A","C","","","test","2","true","","categorize-html","41","216108","0.0-6.0-2.0","72928","202221319","common"
"1124.9000000022352","false","rash","90","76,90","A","","","","test","3","true","","categorize-html","43","218746","0.0-6.0-4.0","72928","202221319","rare"
"253.60000000149012","false","headache,fever","76","76,90","B","C","","","test","4","true","","categorize-html","45","220509","0.0-6.0-6.0","72928","202221319","common"
"1614.6000000014901","false","headache","90","76,90","B","","","","test","5","true","","categorize-html","47","223632","0.0-6.0-8.0","72928","202221319","rare"
"990.7000000029802","false","fever","76","76,90","C","","","","test","6","true","","categorize-html","49","226144","0.0-6.0-10.0","72928","202221319","common"
"516","false","fever,headache","90","76,90","C","B","","","test","7","true","","categorize-html","51","228173","0.0-6.0-12.0","72928","202221319","rare"
"1116.5","false","headache","90","76,90","B","","","","test","8","true","","categorize-html","53","230801","0.0-6.0-14.0","72928","202221319","rare"
"627.8000000007451","false","fever","76","76,90","C","","","","test","9","true","","categorize-html","55","232947","0.0-6.0-16.0","72928","202221319","common"
"239.5","false","fever,rash","90","76,90","C","A","","","test","10","true","","categorize-html","57","234706","0.0-6.0-18.0","72928","202221319","rare"
"271.80000000074506","false","rash,headache","90","76,90","A","B","","","test","11","true","","categorize-html","59","236492","0.0-6.0-20.0","72928","202221319","rare"
"620.5999999977648","false","rash","90","76,90","A","","","","test","12","true","","categorize-html","61","238631","0.0-6.0-22.0","72928","202221319","rare"
"704.8000000007451","false","rash","90","76,90","A","","","","test","13","true","","categorize-html","63","240850","0.0-6.0-24.0","72928","202221319","rare"
"534.9000000022352","false","rash,fever","76","76,90","A","C","","","test","14","true","","categorize-html","65","242894","0.0-6.0-26.0","72928","202221319","common"
"329.1000000014901","false","fever,headache","76","76,90","C","B","","","test","15","true","","categorize-html","67","244727","0.0-6.0-28.0","72928","202221319","common"
"242.30000000074506","false","fever,rash","90","76,90","C","A","","","test","16","true","","categorize-html","69","246486","0.0-6.0-30.0","72928","202221319","rare"
"251.39999999850988","false","fever","76","76,90","C","","","","test","17","true","","categorize-html","71","248245","0.0-6.0-32.0","72928","202221319","common"
"234","false","rash,headache","90","76,90","A","B","","","test","18","true","","categorize-html","73","250009","0.0-6.0-34.0","72928","202221319","rare"
"496.5999999977648","false","rash","76","76,90","A","","","","test","19","true","","categorize-html","75","252036","0.0-6.0-36.0","72928","202221319","common"
"229.29999999701977","false","headache,rash","90","76,90","B","A","","","test","20","true","","categorize-html","77","253796","0.0-6.0-38.0","72928","202221319","rare"
"454.69999999925494","false","headache,fever","76","76,90","B","C","","","test","21","true","","categorize-html","79","255756","0.0-6.0-40.0","72928","202221319","common"
"382.80000000074506","false","fever","90","76,90","C","","","","test","22","true","","categorize-html","81","257651","0.0-6.0-42.0","72928","202221319","rare"
"272.6000000014901","false","headache","76","76,90","B","","","","test","23","true","","categorize-html","83","259445","0.0-6.0-44.0","72928","202221319","common"
"276.5","false","headache","90","76,90","B","","","","test","24","true","","categorize-html","85","261249","0.0-6.0-46.0","72928","202221319","rare"
"1745.5","false","fever,rash","76","76,90","C","A","","","test","25","true","","categorize-html","88","268893","0.0-6.0-49.0","72928","202221319","common"
"687.1999999992549","false","fever","76","76,90","C","","","","test","26","true","","categorize-html","90","271087","0.0-6.0-51.0","72928","202221319","common"
"659.6000000014901","false","fever,headache","90","76,90","C","B","","","test","27","true","","categorize-html","92","273252","0.0-6.0-53.0","72928","202221319","rare"
"598","false","headache","76","76,90","B","","","","test","28","true","","categorize-html","94","275368","0.0-6.0-55.0","72928","202221319","common"
"517.1000000014901","false","headache,fever","76","76,90","B","C","","","test","29","true","","categorize-html","96","277402","0.0-6.0-57.0","72928","202221319","common"
"216.59999999776483","false","rash","90","76,90","A","","","","test","30","true","","categorize-html","98","279149","0.0-6.0-59.0","72928","202221319","rare"
"286.29999999701977","false","headache","76","76,90","B","","","","test","31","true","","categorize-html","100","280953","0.0-6.0-61.0","72928","202221319","common"
"373.5999999977648","false","rash,headache","76","76,90","A","B","","","test","32","true","","categorize-html","102","282849","0.0-6.0-63.0","72928","202221319","common"
"282","false","rash,fever","90","76,90","A","C","","","test","33","true","","categorize-html","104","284659","0.0-6.0-65.0","72928","202221319","rare"
"452.3999999985099","false","rash","76","76,90","A","","","","test","34","true","","categorize-html","106","286635","0.0-6.0-67.0","72928","202221319","common"
"480.20000000298023","false","headache,rash","90","76,90","B","A","","","test","35","true","","categorize-html","108","288624","0.0-6.0-69.0","72928","202221319","rare"
"624.6999999992549","false","fever","76","76,90","C","","","","test","36","true","","categorize-html","110","290759","0.0-6.0-71.0","72928","202221319","common"
"668","false","rash,fever","76","76,90","A","C","","","test","37","true","","categorize-html","112","292940","0.0-6.0-73.0","72928","202221319","common"
"660.2999999970198","false","rash","76","76,90","A","","","","test","38","true","","categorize-html","114","295112","0.0-6.0-75.0","72928","202221319","common"
"705.3000000007451","false","fever,headache","90","76,90","C","B","","","test","39","true","","categorize-html","116","297345","0.0-6.0-77.0","72928","202221319","rare"
"694.5","false","headache,fever","76","76,90","B","C","","","test","40","true","","categorize-html","118","299551","0.0-6.0-79.0","72928","202221319","common"
"515.5","false","headache","76","76,90","B","","","","test","41","true","","categorize-html","120","301578","0.0-6.0-81.0","72928","202221319","common"
"252.39999999850988","false","rash","90","76,90","A","","","","test","42","true","","categorize-html","122","303345","0.0-6.0-83.0","72928","202221319","rare"
