"rt","correct","stimulus","key_press","keys","symptom1","symptom2","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"5004.699999988079","false","fever,rash","32","76,90","B","A","76","common","training","1","true","1","categorize-html","4","74918","0.0-4.0-0.0","72781","202221314","none"
"3708.099999964237","false","headache,rash","32","76,90","C","A","90","rare","training","2","true","1","categorize-html","6","79650","0.0-4.0-2.0","72781","202221314","none"
"1949.7999999523163","false","rash,fever","32","76,90","A","B","76","common","training","3","true","1","categorize-html","8","82632","0.0-4.0-4.0","72781","202221314","none"
"1961.5999999642372","false","rash,fever","32","76,90","A","B","76","common","training","4","true","1","categorize-html","10","85673","0.0-4.0-6.0","72781","202221314","none"
"1437.199999988079","false","rash,fever","32","76,90","A","B","76","common","training","5","true","1","categorize-html","12","88145","0.0-4.0-8.0","72781","202221314","none"
"1543.300000011921","false","fever,rash","32","76,90","B","A","76","common","training","6","true","1","categorize-html","14","90763","0.0-4.0-10.0","72781","202221314","none"
"1191.4000000357628","false","fever,rash","32","76,90","B","A","76","common","training","7","true","1","categorize-html","16","93084","0.0-4.0-12.0","72781","202221314","none"
"1420.800000011921","false","rash,headache","32","76,90","A","C","90","rare","training","8","true","1","categorize-html","18","95526","0.0-4.0-14.0","72781","202221314","none"
"2632","false","rash,fever","32","76,90","A","B","76","common","training","9","true","2","categorize-html","21","102847","0.0-4.0-17.0","72781","202221314","none"
"995.5","false","rash,fever","32","76,90","A","B","76","common","training","10","true","2","categorize-html","23","104872","0.0-4.0-19.0","72781","202221314","none"
"738.7000000476837","false","fever,rash","32","76,90","B","A","76","common","training","11","true","2","categorize-html","25","106618","0.0-4.0-21.0","72781","202221314","none"
"1105.4000000357628","false","rash,headache","32","76,90","A","C","90","rare","training","12","true","2","categorize-html","27","108758","0.0-4.0-23.0","72781","202221314","none"
"1169","false","rash,fever","32","76,90","A","B","76","common","training","13","true","2","categorize-html","29","110951","0.0-4.0-25.0","72781","202221314","none"
"1160.199999988079","false","fever,rash","32","76,90","B","A","76","common","training","14","true","2","categorize-html","31","113135","0.0-4.0-27.0","72781","202221314","none"
"816","false","fever,rash","32","76,90","B","A","76","common","training","15","true","2","categorize-html","33","114959","0.0-4.0-29.0","72781","202221314","none"
"1417","false","headache,rash","32","76,90","C","A","90","rare","training","16","true","2","categorize-html","35","117390","0.0-4.0-31.0","72781","202221314","none"
"4678.699999988079","false","rash","90","76,90","A","","","","test","1","true","","categorize-html","39","161763","0.0-6.0-0.0","72781","202221314","rare"
"3123.199999988079","false","fever","76","76,90","B","","","","test","2","true","","categorize-html","41","166427","0.0-6.0-2.0","72781","202221314","common"
"908.1999999880791","false","rash,headache","90","76,90","A","C","","","test","3","true","","categorize-html","43","168854","0.0-6.0-4.0","72781","202221314","rare"
"867.3000000119209","false","fever,headache","90","76,90","B","C","","","test","4","true","","categorize-html","45","171236","0.0-6.0-6.0","72781","202221314","rare"
"707","false","headache","90","76,90","C","","","","test","5","true","","categorize-html","47","173455","0.0-6.0-8.0","72781","202221314","rare"
"573.1000000238419","false","headache","90","76,90","C","","","","test","6","true","","categorize-html","49","175548","0.0-6.0-10.0","72781","202221314","rare"
