"rt","correct","stimulus","key_press","keys","symptom1","symptom2","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","headache,fever","null","76,90","B","A","76","common","training","1","true","1","categorize-html","4","65927","0.0-4.0-0.0","73483","20222217","none"
"2743.5","false","headache,fever","32","76,90","B","A","76","common","training","2","true","1","categorize-html","6","69694","0.0-4.0-2.0","73483","20222217","none"
"null","false","fever,headache","null","76,90","A","B","76","common","training","3","true","1","categorize-html","8","75718","0.0-4.0-4.0","73483","20222217","none"
"3263.5","false","fever,headache","32","76,90","A","B","76","common","training","4","true","1","categorize-html","10","79994","0.0-4.0-6.0","73483","20222217","none"
"2547","false","rash,fever","32","76,90","C","A","90","rare","training","5","true","1","categorize-html","12","83576","0.0-4.0-8.0","73483","20222217","none"
"2303.7000000476837","false","fever,headache","32","76,90","A","B","76","common","training","6","true","1","categorize-html","14","86899","0.0-4.0-10.0","73483","20222217","none"
"2036.0999999046326","false","headache,fever","32","76,90","B","A","76","common","training","7","true","1","categorize-html","16","89951","0.0-4.0-12.0","73483","20222217","none"
"2052.8000000715256","false","fever,rash","32","76,90","A","C","90","rare","training","8","true","1","categorize-html","18","93029","0.0-4.0-14.0","73483","20222217","none"
"3343.3000000715256","true","headache,fever","76","76,90","B","A","76","common","training","9","true","2","categorize-html","21","100724","0.0-4.0-17.0","73483","20222217","common"
"3683.5","false","headache,fever","32","76,90","B","A","76","common","training","10","true","2","categorize-html","23","105423","0.0-4.0-19.0","73483","20222217","none"
"1743.2999999523163","false","rash,fever","32","76,90","C","A","90","rare","training","11","true","2","categorize-html","25","108192","0.0-4.0-21.0","73483","20222217","none"
"1883.8000000715256","false","fever,headache","32","76,90","A","B","76","common","training","12","true","2","categorize-html","27","111105","0.0-4.0-23.0","73483","20222217","none"
"1527.8999999761581","false","headache,fever","32","76,90","B","A","76","common","training","13","true","2","categorize-html","29","113659","0.0-4.0-25.0","73483","20222217","none"
"1853","false","fever,headache","32","76,90","A","B","76","common","training","14","true","2","categorize-html","31","116532","0.0-4.0-27.0","73483","20222217","none"
"1039.8999999761581","false","fever,rash","32","76,90","A","C","90","rare","training","15","true","2","categorize-html","33","118581","0.0-4.0-29.0","73483","20222217","none"
"1054.2999999523163","false","fever,headache","32","76,90","A","B","76","common","training","16","true","2","categorize-html","35","120644","0.0-4.0-31.0","73483","20222217","none"
"1896.6000000238419","false","rash,headache","90","76,90","C","B","","","test","1","true","","categorize-html","39","153150","0.0-6.0-0.0","73483","20222217","rare"
"2554.2999999523163","false","fever","76","76,90","A","","","","test","2","true","","categorize-html","41","157223","0.0-6.0-2.0","73483","20222217","common"
"1220","false","fever,headache","76","76,90","A","B","","","test","3","true","","categorize-html","43","159974","0.0-6.0-4.0","73483","20222217","common"
"1489.3000000715256","false","headache","76","76,90","B","","","","test","4","true","","categorize-html","45","162991","0.0-6.0-6.0","73483","20222217","common"
"1353.1999999284744","false","rash,fever","90","76,90","C","A","","","test","5","true","","categorize-html","47","165870","0.0-6.0-8.0","73483","20222217","rare"
"743.1000000238419","false","headache","76","76,90","B","","","","test","6","true","","categorize-html","49","168149","0.0-6.0-10.0","73483","20222217","common"
"741.7999999523163","false","rash","90","76,90","C","","","","test","7","true","","categorize-html","51","170421","0.0-6.0-12.0","73483","20222217","rare"
"607.7999999523163","false","rash","90","76,90","C","","","","test","8","true","","categorize-html","53","172543","0.0-6.0-14.0","73483","20222217","rare"
"2355.5","false","fever","76","76,90","A","","","","test","9","true","","categorize-html","55","176421","0.0-6.0-16.0","73483","20222217","common"
"2329.1999999284744","false","headache,rash","90","76,90","B","C","","","test","10","true","","categorize-html","57","180270","0.0-6.0-18.0","73483","20222217","rare"
"954.2000000476837","false","headache,fever","76","76,90","B","A","","","test","11","true","","categorize-html","59","182752","0.0-6.0-20.0","73483","20222217","common"
"701.2999999523163","false","fever,rash","90","76,90","A","C","","","test","12","true","","categorize-html","61","184959","0.0-6.0-22.0","73483","20222217","rare"
"579.3000000715256","false","rash,fever","90","76,90","C","A","","","test","13","true","","categorize-html","63","187048","0.0-6.0-24.0","73483","20222217","rare"
"850.6000000238419","false","headache","76","76,90","B","","","","test","14","true","","categorize-html","65","189421","0.0-6.0-26.0","73483","20222217","common"
"1651.6000000238419","false","rash","90","76,90","C","","","","test","15","true","","categorize-html","67","192591","0.0-6.0-28.0","73483","20222217","rare"
"1205.3000000715256","false","fever","76","76,90","A","","","","test","16","true","","categorize-html","69","195325","0.0-6.0-30.0","73483","20222217","common"
"674.7000000476837","false","rash","90","76,90","C","","","","test","17","true","","categorize-html","71","197529","0.0-6.0-32.0","73483","20222217","rare"
"1046.3000000715256","false","headache","76","76,90","B","","","","test","18","true","","categorize-html","73","200111","0.0-6.0-34.0","73483","20222217","common"
"3397.100000023842","false","headache,rash","76","76,90","B","C","","","test","19","true","","categorize-html","75","205028","0.0-6.0-36.0","73483","20222217","common"
"1260.2000000476837","false","fever,headache","90","76,90","A","B","","","test","20","true","","categorize-html","77","207803","0.0-6.0-38.0","73483","20222217","rare"
"1198.7999999523163","false","headache,fever","76","76,90","B","A","","","test","21","true","","categorize-html","79","210520","0.0-6.0-40.0","73483","20222217","common"
"1808.8000000715256","false","fever","90","76,90","A","","","","test","22","true","","categorize-html","81","213836","0.0-6.0-42.0","73483","20222217","rare"
"1017.7999999523163","false","rash,headache","90","76,90","C","B","","","test","23","true","","categorize-html","83","216386","0.0-6.0-44.0","73483","20222217","rare"
"1099","false","fever,rash","90","76,90","A","C","","","test","24","true","","categorize-html","85","219005","0.0-6.0-46.0","73483","20222217","rare"
"2604.600000023842","false","fever","76","76,90","A","","","","test","25","true","","categorize-html","88","238754","0.0-6.0-49.0","73483","20222217","common"
"851","false","fever,headache","76","76,90","A","B","","","test","26","true","","categorize-html","90","241128","0.0-6.0-51.0","73483","20222217","common"
"648.1999999284744","false","fever,rash","90","76,90","A","C","","","test","27","true","","categorize-html","92","243305","0.0-6.0-53.0","73483","20222217","rare"
"517.8999999761581","false","rash","90","76,90","C","","","","test","28","true","","categorize-html","94","245350","0.0-6.0-55.0","73483","20222217","rare"
"1319.6000000238419","false","fever","90","76,90","A","","","","test","29","true","","categorize-html","96","248183","0.0-6.0-57.0","73483","20222217","rare"
"773.8999999761581","false","rash","90","76,90","C","","","","test","30","true","","categorize-html","98","250486","0.0-6.0-59.0","73483","20222217","rare"
"996.7999999523163","false","headache,fever","76","76,90","B","A","","","test","31","true","","categorize-html","100","253003","0.0-6.0-61.0","73483","20222217","common"
"533.7999999523163","false","headache","76","76,90","B","","","","test","32","true","","categorize-html","102","255054","0.0-6.0-63.0","73483","20222217","common"
"770.7000000476837","false","rash,fever","90","76,90","C","A","","","test","33","true","","categorize-html","104","257335","0.0-6.0-65.0","73483","20222217","rare"
"611.6999999284744","false","rash,headache","90","76,90","C","B","","","test","34","true","","categorize-html","106","259470","0.0-6.0-67.0","73483","20222217","rare"
"966.2000000476837","false","headache","76","76,90","B","","","","test","35","true","","categorize-html","108","261966","0.0-6.0-69.0","73483","20222217","common"
"1009","false","headache,rash","90","76,90","B","C","","","test","36","true","","categorize-html","110","264488","0.0-6.0-71.0","73483","20222217","rare"
"783.8999999761581","false","rash,headache","90","76,90","C","B","","","test","37","true","","categorize-html","112","266783","0.0-6.0-73.0","73483","20222217","rare"
"2406.2999999523163","false","fever,headache","90","76,90","A","B","","","test","38","true","","categorize-html","114","270705","0.0-6.0-75.0","73483","20222217","rare"
"692.7000000476837","false","rash","90","76,90","C","","","","test","39","true","","categorize-html","116","272927","0.0-6.0-77.0","73483","20222217","rare"
"1867.6000000238419","false","headache","90","76,90","B","","","","test","40","true","","categorize-html","118","276312","0.0-6.0-79.0","73483","20222217","rare"
"613.3999999761581","false","rash","90","76,90","C","","","","test","41","true","","categorize-html","120","278443","0.0-6.0-81.0","73483","20222217","rare"
"804.3999999761581","false","fever,rash","90","76,90","A","C","","","test","42","true","","categorize-html","122","280771","0.0-6.0-83.0","73483","20222217","rare"
"1064.7000000476837","false","fever","76","76,90","A","","","","test","43","true","","categorize-html","124","283360","0.0-6.0-85.0","73483","20222217","common"
"1367.7000000476837","false","fever","90","76,90","A","","","","test","44","true","","categorize-html","126","286251","0.0-6.0-87.0","73483","20222217","rare"
"1887.5","false","headache","76","76,90","B","","","","test","45","true","","categorize-html","128","289659","0.0-6.0-89.0","73483","20222217","common"
"718.8000000715256","false","rash,fever","90","76,90","C","A","","","test","46","true","","categorize-html","130","291888","0.0-6.0-91.0","73483","20222217","rare"
"730.9000000953674","false","headache,fever","76","76,90","B","A","","","test","47","true","","categorize-html","132","294153","0.0-6.0-93.0","73483","20222217","common"
"900.5","false","headache,rash","90","76,90","B","C","","","test","48","true","","categorize-html","134","296564","0.0-6.0-95.0","73483","20222217","rare"
"1467.3999999761581","false","fever,rash","90","76,90","A","C","","","test","49","true","","categorize-html","137","304293","0.0-6.0-98.0","73483","20222217","rare"
"956.7000000476837","false","headache,rash","90","76,90","B","C","","","test","50","true","","categorize-html","139","306760","0.0-6.0-100.0","73483","20222217","rare"
"461.7000000476837","false","rash","90","76,90","C","","","","test","51","true","","categorize-html","141","308758","0.0-6.0-102.0","73483","20222217","rare"
"1450.9000000953674","false","fever","90","76,90","A","","","","test","52","true","","categorize-html","143","311721","0.0-6.0-104.0","73483","20222217","rare"
"483.2000000476837","false","rash","90","76,90","C","","","","test","53","true","","categorize-html","145","313720","0.0-6.0-106.0","73483","20222217","rare"
"1037.3999999761581","false","fever,headache","76","76,90","A","B","","","test","54","true","","categorize-html","147","316278","0.0-6.0-108.0","73483","20222217","common"
"822.4000000953674","false","rash,headache","90","76,90","C","B","","","test","55","true","","categorize-html","149","318620","0.0-6.0-110.0","73483","20222217","rare"
"823.7999999523163","false","headache","76","76,90","B","","","","test","56","true","","categorize-html","151","320973","0.0-6.0-112.0","73483","20222217","common"
"698.8000000715256","false","rash,fever","90","76,90","C","A","","","test","57","true","","categorize-html","153","323189","0.0-6.0-114.0","73483","20222217","rare"
"956.2999999523163","false","fever","76","76,90","A","","","","test","58","true","","categorize-html","155","325669","0.0-6.0-116.0","73483","20222217","common"
"2407.100000023842","false","headache,fever","76","76,90","B","A","","","test","59","true","","categorize-html","157","329590","0.0-6.0-118.0","73483","20222217","common"
"927.7999999523163","false","headache","76","76,90","B","","","","test","60","true","","categorize-html","159","332034","0.0-6.0-120.0","73483","20222217","common"
"528.5","false","rash","90","76,90","C","","","","test","61","true","","categorize-html","161","334083","0.0-6.0-122.0","73483","20222217","rare"
"701.6000000238419","false","fever,rash","90","76,90","A","C","","","test","62","true","","categorize-html","163","336301","0.0-6.0-124.0","73483","20222217","rare"
"821.6000000238419","false","fever","76","76,90","A","","","","test","63","true","","categorize-html","165","338648","0.0-6.0-126.0","73483","20222217","common"
"1662.3000000715256","false","headache","76","76,90","B","","","","test","64","true","","categorize-html","167","341851","0.0-6.0-128.0","73483","20222217","common"
"1024.5","false","rash,headache","90","76,90","C","B","","","test","65","true","","categorize-html","169","344406","0.0-6.0-130.0","73483","20222217","rare"
"1543.2999999523163","false","headache,fever","76","76,90","B","A","","","test","66","true","","categorize-html","171","347468","0.0-6.0-132.0","73483","20222217","common"
"592","false","headache","76","76,90","B","","","","test","67","true","","categorize-html","173","349582","0.0-6.0-134.0","73483","20222217","common"
"895.3999999761581","false","headache,rash","90","76,90","B","C","","","test","68","true","","categorize-html","175","351997","0.0-6.0-136.0","73483","20222217","rare"
"492.60000002384186","false","rash","90","76,90","C","","","","test","69","true","","categorize-html","177","354025","0.0-6.0-138.0","73483","20222217","rare"
"879.0999999046326","false","rash,fever","90","76,90","C","A","","","test","70","true","","categorize-html","179","356425","0.0-6.0-140.0","73483","20222217","rare"
"1323.6000000238419","false","fever","90","76,90","A","","","","test","71","true","","categorize-html","181","359257","0.0-6.0-142.0","73483","20222217","rare"
"625.8999999761581","false","fever,headache","76","76,90","A","B","","","test","72","true","","categorize-html","183","361403","0.0-6.0-144.0","73483","20222217","common"
"1525.0999999046326","false","fever","76","76,90","A","","","","test","73","true","","categorize-html","186","376109","0.0-6.0-147.0","73483","20222217","common"
"762.9000000953674","false","fever,headache","76","76,90","A","B","","","test","74","true","","categorize-html","188","378398","0.0-6.0-149.0","73483","20222217","common"
"965.7999999523163","false","headache","76","76,90","B","","","","test","75","true","","categorize-html","190","380877","0.0-6.0-151.0","73483","20222217","common"
"695.3999999761581","false","fever","76","76,90","A","","","","test","76","true","","categorize-html","192","383098","0.0-6.0-153.0","73483","20222217","common"
"664.1000000238419","false","rash,fever","90","76,90","C","A","","","test","77","true","","categorize-html","194","385277","0.0-6.0-155.0","73483","20222217","rare"
"496.6999999284744","false","rash","90","76,90","C","","","","test","78","true","","categorize-html","196","387289","0.0-6.0-157.0","73483","20222217","rare"
"446","false","rash","90","76,90","C","","","","test","79","true","","categorize-html","198","389242","0.0-6.0-159.0","73483","20222217","rare"
"788.2999999523163","false","fever,rash","90","76,90","A","C","","","test","80","true","","categorize-html","200","391556","0.0-6.0-161.0","73483","20222217","rare"
"718.1000000238419","false","headache","76","76,90","B","","","","test","81","true","","categorize-html","202","393795","0.0-6.0-163.0","73483","20222217","common"
"749.6000000238419","false","rash,headache","90","76,90","C","B","","","test","82","true","","categorize-html","204","396066","0.0-6.0-165.0","73483","20222217","rare"
"1549.6999999284744","false","headache,fever","76","76,90","B","A","","","test","83","true","","categorize-html","206","399129","0.0-6.0-167.0","73483","20222217","common"
"868.8999999761581","false","headache,rash","90","76,90","B","C","","","test","84","true","","categorize-html","208","401519","0.0-6.0-169.0","73483","20222217","rare"
"689","false","rash","90","76,90","C","","","","test","85","true","","categorize-html","210","403722","0.0-6.0-171.0","73483","20222217","rare"
"957.1000000238419","false","fever","76","76,90","A","","","","test","86","true","","categorize-html","212","406202","0.0-6.0-173.0","73483","20222217","common"
"700.7000000476837","false","headache","76","76,90","B","","","","test","87","true","","categorize-html","214","408439","0.0-6.0-175.0","73483","20222217","common"
"912.5","false","fever,rash","90","76,90","A","C","","","test","88","true","","categorize-html","216","410877","0.0-6.0-177.0","73483","20222217","rare"
"1007.4000000953674","false","headache,rash","76","76,90","B","C","","","test","89","true","","categorize-html","218","413406","0.0-6.0-179.0","73483","20222217","common"
"822.2999999523163","false","fever","76","76,90","A","","","","test","90","true","","categorize-html","220","415741","0.0-6.0-181.0","73483","20222217","common"
"1395.3999999761581","false","headache,fever","76","76,90","B","A","","","test","91","true","","categorize-html","222","418651","0.0-6.0-183.0","73483","20222217","common"
"513.8999999761581","false","rash","90","76,90","C","","","","test","92","true","","categorize-html","224","420683","0.0-6.0-185.0","73483","20222217","rare"
"1257.6999999284744","false","fever,headache","76","76,90","A","B","","","test","93","true","","categorize-html","226","423467","0.0-6.0-187.0","73483","20222217","common"
"802.5999999046326","false","headache","76","76,90","B","","","","test","94","true","","categorize-html","228","425785","0.0-6.0-189.0","73483","20222217","common"
"1217.8000000715256","false","rash,fever","90","76,90","C","A","","","test","95","true","","categorize-html","230","428521","0.0-6.0-191.0","73483","20222217","rare"
"677.5","false","rash,headache","90","76,90","C","B","","","test","96","true","","categorize-html","232","430727","0.0-6.0-193.0","73483","20222217","rare"
"1178.8000000715256","false","fever","76","76,90","A","","","","test","97","true","","categorize-html","235","439692","0.0-6.0-196.0","73483","20222217","common"
"1196","false","fever,rash","90","76,90","A","C","","","test","98","true","","categorize-html","237","442412","0.0-6.0-198.0","73483","20222217","rare"
"742.0999999046326","false","headache,rash","76","76,90","B","C","","","test","99","true","","categorize-html","239","444682","0.0-6.0-200.0","73483","20222217","common"
