"rt","correct","stimulus","key_press","keys","symptom1","symptom2","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"3453","false","headache,rash","32","76,90","B","A","76","common","training","1","true","1","categorize-html","4","38676","0.0-4.0-0.0","75772","20222220","none"
"3021.899999976158","false","headache,rash","32","76,90","B","A","76","common","training","2","true","1","categorize-html","6","42719","0.0-4.0-2.0","75772","20222220","none"
"2050.4000000059605","false","fever,rash","32","76,90","C","A","90","rare","training","3","true","1","categorize-html","8","45790","0.0-4.0-4.0","75772","20222220","none"
"1838.699999988079","false","rash,fever","32","76,90","A","C","90","rare","training","4","true","1","categorize-html","10","48638","0.0-4.0-6.0","75772","20222220","none"
"2313.0999999940395","false","rash,headache","32","76,90","A","B","76","common","training","5","true","1","categorize-html","12","51969","0.0-4.0-8.0","75772","20222220","none"
"1059.7999999821186","false","rash,headache","32","76,90","A","B","76","common","training","6","true","1","categorize-html","14","54053","0.0-4.0-10.0","75772","20222220","none"
"1373.7999999821186","false","headache,rash","32","76,90","B","A","76","common","training","7","true","1","categorize-html","16","56448","0.0-4.0-12.0","75772","20222220","none"
"958.3000000119209","false","rash,headache","32","76,90","A","B","76","common","training","8","true","1","categorize-html","18","58429","0.0-4.0-14.0","75772","20222220","none"
"3664.5999999940395","false","headache,rash","32","76,90","B","A","76","common","training","9","true","2","categorize-html","21","113902","0.0-4.0-17.0","75772","20222220","none"
"1954.800000011921","false","rash,headache","32","76,90","A","B","76","common","training","10","true","2","categorize-html","23","116879","0.0-4.0-19.0","75772","20222220","none"
"1033.7000000178814","false","rash,headache","32","76,90","A","B","76","common","training","11","true","2","categorize-html","25","118925","0.0-4.0-21.0","75772","20222220","none"
"1154.5","false","headache,rash","32","76,90","B","A","76","common","training","12","true","2","categorize-html","27","121100","0.0-4.0-23.0","75772","20222220","none"
"1241.4000000059605","false","rash,fever","32","76,90","A","C","90","rare","training","13","true","2","categorize-html","29","123354","0.0-4.0-25.0","75772","20222220","none"
"1030.9000000059605","false","rash,headache","32","76,90","A","B","76","common","training","14","true","2","categorize-html","31","125399","0.0-4.0-27.0","75772","20222220","none"
"2577.5999999940395","false","fever,rash","32","76,90","C","A","90","rare","training","15","true","2","categorize-html","33","128995","0.0-4.0-29.0","75772","20222220","none"
"1552","false","headache,rash","32","76,90","B","A","76","common","training","16","true","2","categorize-html","35","131568","0.0-4.0-31.0","75772","20222220","none"
"3891.300000011921","false","headache,fever","90","76,90","B","C","","","test","1","true","","categorize-html","39","149993","0.0-6.0-0.0","75772","20222220","rare"
"2677.0999999940395","false","fever,headache","90","76,90","C","B","","","test","2","true","","categorize-html","41","154182","0.0-6.0-2.0","75772","20222220","rare"
"1764.9000000059605","false","rash","76","76,90","A","","","","test","3","true","","categorize-html","43","157462","0.0-6.0-4.0","75772","20222220","common"
"2531.800000011921","false","rash,fever","90","76,90","A","C","","","test","4","true","","categorize-html","45","161502","0.0-6.0-6.0","75772","20222220","rare"
"1577.5999999940395","false","fever","90","76,90","C","","","","test","5","true","","categorize-html","47","164599","0.0-6.0-8.0","75772","20222220","rare"
