"rt","correct","stimulus","key_press","keys","symptom1","symptom2","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","rash,fever","null","76,90","B","A","76","common","training","1","true","1","categorize-html","4","139258","0.0-4.0-0.0","75853","20222222","none"
"null","false","rash,fever","null","76,90","B","A","76","common","training","2","true","1","categorize-html","6","145286","0.0-4.0-2.0","75853","20222222","none"
"2942.300000000745","false","fever,rash","32","76,90","A","B","76","common","training","3","true","1","categorize-html","8","149242","0.0-4.0-4.0","75853","20222222","none"
"2634.199999999255","false","fever,rash","32","76,90","A","B","76","common","training","4","true","1","categorize-html","10","152896","0.0-4.0-6.0","75853","20222222","none"
"3115.60000000149","false","fever,rash","32","76,90","A","B","76","common","training","5","true","1","categorize-html","12","157036","0.0-4.0-8.0","75853","20222222","none"
"4498.60000000149","false","fever,headache","32","76,90","A","C","90","rare","training","6","true","1","categorize-html","14","162551","0.0-4.0-10.0","75853","20222222","none"
"3652.10000000149","false","rash,fever","32","76,90","B","A","76","common","training","7","true","1","categorize-html","16","167226","0.0-4.0-12.0","75853","20222222","none"
"1793.6000000014901","false","headache,fever","32","76,90","C","A","90","rare","training","8","true","1","categorize-html","18","170036","0.0-4.0-14.0","75853","20222222","none"
"2139.5","false","fever,rash","32","76,90","A","B","76","common","training","9","true","2","categorize-html","21","176976","0.0-4.0-17.0","75853","20222222","none"
"1737.7000000029802","false","rash,fever","32","76,90","B","A","76","common","training","10","true","2","categorize-html","23","179731","0.0-4.0-19.0","75853","20222222","none"
"1791.2000000029802","false","headache,fever","32","76,90","C","A","90","rare","training","11","true","2","categorize-html","25","182542","0.0-4.0-21.0","75853","20222222","none"
"1735.7999999970198","false","fever,rash","32","76,90","A","B","76","common","training","12","true","2","categorize-html","27","185306","0.0-4.0-23.0","75853","20222222","none"
"1726.199999999255","false","rash,fever","32","76,90","B","A","76","common","training","13","true","2","categorize-html","29","188066","0.0-4.0-25.0","75853","20222222","none"
"1164.1000000014901","false","fever,rash","32","76,90","A","B","76","common","training","14","true","2","categorize-html","31","190266","0.0-4.0-27.0","75853","20222222","none"
"1355.699999999255","false","fever,headache","32","76,90","A","C","90","rare","training","15","true","2","categorize-html","33","192646","0.0-4.0-29.0","75853","20222222","none"
"953","false","rash,fever","32","76,90","B","A","76","common","training","16","true","2","categorize-html","35","194627","0.0-4.0-31.0","75853","20222222","none"
"1732","false","rash,fever","32","76,90","B","A","76","common","training","17","true","3","categorize-html","38","210597","0.0-4.0-34.0","75853","20222222","none"
"2924.199999999255","false","headache,fever","32","76,90","C","A","90","rare","training","18","true","3","categorize-html","40","214526","0.0-4.0-36.0","75853","20222222","none"
"1966.800000000745","false","fever,rash","32","76,90","A","B","76","common","training","19","true","3","categorize-html","42","217511","0.0-4.0-38.0","75853","20222222","none"
"2081.39999999851","false","fever,headache","32","76,90","A","C","90","rare","training","20","true","3","categorize-html","44","220616","0.0-4.0-40.0","75853","20222222","none"
"804","false","rash,fever","32","76,90","B","A","76","common","training","21","true","3","categorize-html","46","222447","0.0-4.0-42.0","75853","20222222","none"
"827.6999999992549","false","rash,fever","32","76,90","B","A","76","common","training","22","true","3","categorize-html","48","224296","0.0-4.0-44.0","75853","20222222","none"
"437.8999999985099","false","fever,rash","32","76,90","A","B","76","common","training","23","true","3","categorize-html","50","225747","0.0-4.0-46.0","75853","20222222","none"
"406.30000000074506","false","fever,rash","32","76,90","A","B","76","common","training","24","true","3","categorize-html","52","227176","0.0-4.0-48.0","75853","20222222","none"
"3252.5","false","fever,rash","76","76,90","A","B","","","test","1","true","","categorize-html","56","254048","0.0-6.0-0.0","75853","20222222","common"
"5844.20000000298","false","rash","76","76,90","B","","","","test","2","true","","categorize-html","58","261407","0.0-6.0-2.0","75853","20222222","common"
"1804.699999999255","false","headache,rash","90","76,90","C","B","","","test","3","true","","categorize-html","60","264727","0.0-6.0-4.0","75853","20222222","rare"
"4448","false","rash,headache","90","76,90","B","C","","","test","4","true","","categorize-html","62","270697","0.0-6.0-6.0","75853","20222222","rare"
"1371.699999999255","false","headache","90","76,90","C","","","","test","5","true","","categorize-html","64","273594","0.0-6.0-8.0","75853","20222222","rare"
"2536.300000000745","false","fever","76","76,90","A","","","","test","6","true","","categorize-html","66","277657","0.0-6.0-10.0","75853","20222222","common"
"2917.39999999851","false","headache","90","76,90","C","","","","test","7","true","","categorize-html","68","282083","0.0-6.0-12.0","75853","20222222","rare"
"2127.400000002235","false","headache,fever","90","76,90","C","A","","","test","8","true","","categorize-html","70","285737","0.0-6.0-14.0","75853","20222222","rare"
"3228.5","false","fever","76","76,90","A","","","","test","9","true","","categorize-html","72","290492","0.0-6.0-16.0","75853","20222222","common"
"1442.6000000014901","false","rash,fever","76","76,90","B","A","","","test","10","true","","categorize-html","74","293463","0.0-6.0-18.0","75853","20222222","common"
"1138.7999999970198","false","fever,headache","90","76,90","A","C","","","test","11","true","","categorize-html","76","296117","0.0-6.0-20.0","75853","20222222","rare"
"1278.300000000745","false","rash","76","76,90","B","","","","test","12","true","","categorize-html","78","298907","0.0-6.0-22.0","75853","20222222","common"
"3606.2999999970198","false","rash,headache","90","76,90","B","C","","","test","13","true","","categorize-html","80","304037","0.0-6.0-24.0","75853","20222222","rare"
"1334.3999999985099","false","fever","76","76,90","A","","","","test","14","true","","categorize-html","82","306897","0.0-6.0-26.0","75853","20222222","common"
"3522.89999999851","false","rash","76","76,90","B","","","","test","15","true","","categorize-html","84","311939","0.0-6.0-28.0","75853","20222222","common"
"959.2999999970198","false","rash,fever","76","76,90","B","A","","","test","16","true","","categorize-html","86","314417","0.0-6.0-30.0","75853","20222222","common"
"782","false","headache","90","76,90","C","","","","test","17","true","","categorize-html","88","316717","0.0-6.0-32.0","75853","20222222","rare"
"1278.6000000014901","false","rash","76","76,90","B","","","","test","18","true","","categorize-html","90","319509","0.0-6.0-34.0","75853","20222222","common"
"1853.300000000745","false","fever,headache","76","76,90","A","C","","","test","19","true","","categorize-html","92","322883","0.0-6.0-36.0","75853","20222222","common"
"1525.800000000745","false","fever,rash","76","76,90","A","B","","","test","20","true","","categorize-html","94","325939","0.0-6.0-38.0","75853","20222222","common"
"2581.800000000745","false","headache,fever","90","76,90","C","A","","","test","21","true","","categorize-html","96","330033","0.0-6.0-40.0","75853","20222222","rare"
"1353.199999999255","false","fever","76","76,90","A","","","","test","22","true","","categorize-html","98","332897","0.0-6.0-42.0","75853","20222222","common"
"1260.6000000014901","false","headache","90","76,90","C","","","","test","23","true","","categorize-html","100","335683","0.0-6.0-44.0","75853","20222222","rare"
"3346.599999997765","false","headache,rash","90","76,90","C","B","","","test","24","true","","categorize-html","102","340553","0.0-6.0-46.0","75853","20222222","rare"
"3201.199999999255","false","rash","76","76,90","B","","","","test","25","true","","categorize-html","105","347967","0.0-6.0-49.0","75853","20222222","common"
"6957.300000000745","false","fever","76","76,90","A","","","","test","26","true","","categorize-html","107","356445","0.0-6.0-51.0","75853","20222222","common"
"852.7000000029802","false","headache","90","76,90","C","","","","test","27","true","","categorize-html","109","358817","0.0-6.0-53.0","75853","20222222","rare"
"2971.5","false","rash","76","76,90","B","","","","test","28","true","","categorize-html","111","363317","0.0-6.0-55.0","75853","20222222","common"
