"rt","correct","stimulus","key_press","keys","symptom1","symptom2","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","fever,headache","null","76,90","B","A","76","common","training","1","true","1","categorize-html","4","66378","0.0-4.0-0.0","72793","20222812","none"
"3097.0000000000146","true","headache,fever","76","76,90","A","B","76","common","training","2","true","1","categorize-html","6","70480","0.0-4.0-2.0","72793","20222812","common"
"3253","true","rash,headache","90","76,90","C","A","90","rare","training","3","true","1","categorize-html","8","74741","0.0-4.0-4.0","72793","20222812","rare"
"2321.9999999999854","true","fever,headache","76","76,90","B","A","76","common","training","4","true","1","categorize-html","10","78069","0.0-4.0-6.0","72793","20222812","common"
"2103","true","headache,fever","76","76,90","A","B","76","common","training","5","true","1","categorize-html","12","81176","0.0-4.0-8.0","72793","20222812","common"
"1946","false","headache,rash","32","76,90","A","C","90","rare","training","6","true","1","categorize-html","14","84130","0.0-4.0-10.0","72793","20222812","none"
"null","false","headache,fever","null","76,90","A","B","76","common","training","7","true","1","categorize-html","16","90143","0.0-4.0-12.0","72793","20222812","none"
"2983.0000000000146","false","fever,headache","32","76,90","B","A","76","common","training","8","true","1","categorize-html","18","94133","0.0-4.0-14.0","72793","20222812","none"
"3633","false","fever,headache","32","76,90","B","A","76","common","training","9","true","2","categorize-html","21","101562","0.0-4.0-17.0","72793","20222812","none"
"2769","false","headache,rash","32","76,90","A","C","90","rare","training","10","true","2","categorize-html","23","105340","0.0-4.0-19.0","72793","20222812","none"
"2211","false","fever,headache","32","76,90","B","A","76","common","training","11","true","2","categorize-html","25","108559","0.0-4.0-21.0","72793","20222812","none"
"1652","false","fever,headache","32","76,90","B","A","76","common","training","12","true","2","categorize-html","27","111219","0.0-4.0-23.0","72793","20222812","none"
"1526.0000000000146","false","rash,headache","32","76,90","C","A","90","rare","training","13","true","2","categorize-html","29","113751","0.0-4.0-25.0","72793","20222812","none"
"1192.9999999999854","false","headache,fever","32","76,90","A","B","76","common","training","14","true","2","categorize-html","31","115952","0.0-4.0-27.0","72793","20222812","none"
"962","false","headache,fever","32","76,90","A","B","76","common","training","15","true","2","categorize-html","33","117922","0.0-4.0-29.0","72793","20222812","none"
"829.0000000000146","false","headache,fever","32","76,90","A","B","76","common","training","16","true","2","categorize-html","35","119754","0.0-4.0-31.0","72793","20222812","none"
"2475.000000000029","false","headache,rash","90","76,90","A","C","","","test","1","true","","categorize-html","39","144345","0.0-6.0-0.0","72793","20222812","rare"
"596.9999999999709","false","fever,headache","76","76,90","B","A","","","test","2","true","","categorize-html","41","146449","0.0-6.0-2.0","72793","20222812","common"
"1954","false","headache","76","76,90","A","","","","test","3","true","","categorize-html","43","149910","0.0-6.0-4.0","72793","20222812","common"
"715","false","headache","76","76,90","A","","","","test","4","true","","categorize-html","45","152135","0.0-6.0-6.0","72793","20222812","common"
"1132","false","fever","76","76,90","B","","","","test","5","true","","categorize-html","47","154777","0.0-6.0-8.0","72793","20222812","common"
"599","false","rash,headache","90","76,90","C","A","","","test","6","true","","categorize-html","49","156884","0.0-6.0-10.0","72793","20222812","rare"
"588","false","rash,fever","90","76,90","C","B","","","test","7","true","","categorize-html","51","158981","0.0-6.0-12.0","72793","20222812","rare"
"631","false","fever","76","76,90","B","","","","test","8","true","","categorize-html","53","161120","0.0-6.0-14.0","72793","20222812","common"
"776","false","rash","90","76,90","C","","","","test","9","true","","categorize-html","55","163404","0.0-6.0-16.0","72793","20222812","rare"
"747","false","fever,rash","90","76,90","B","C","","","test","10","true","","categorize-html","57","165662","0.0-6.0-18.0","72793","20222812","rare"
"415","false","headache,fever","76","76,90","A","B","","","test","11","true","","categorize-html","59","167585","0.0-6.0-20.0","72793","20222812","common"
"420","false","rash","90","76,90","C","","","","test","12","true","","categorize-html","61","169513","0.0-6.0-22.0","72793","20222812","rare"
"518","false","fever","76","76,90","B","","","","test","13","true","","categorize-html","63","171539","0.0-6.0-24.0","72793","20222812","common"
"477","false","rash","90","76,90","C","","","","test","14","true","","categorize-html","65","173527","0.0-6.0-26.0","72793","20222812","rare"
"988","false","headache,fever","76","76,90","A","B","","","test","15","true","","categorize-html","67","176021","0.0-6.0-28.0","72793","20222812","common"
"5412","false","rash,fever","90","76,90","C","B","","","test","16","true","","categorize-html","69","182940","0.0-6.0-30.0","72793","20222812","rare"
"725.0000000000291","false","fever,headache","76","76,90","B","A","","","test","17","true","","categorize-html","71","185171","0.0-6.0-32.0","72793","20222812","common"
"702","false","headache,rash","90","76,90","A","C","","","test","18","true","","categorize-html","73","187381","0.0-6.0-34.0","72793","20222812","rare"
"807","false","headache","76","76,90","A","","","","test","19","true","","categorize-html","75","189696","0.0-6.0-36.0","72793","20222812","common"
"537","false","fever,rash","90","76,90","B","C","","","test","20","true","","categorize-html","77","191741","0.0-6.0-38.0","72793","20222812","rare"
"712","false","fever","76","76,90","B","","","","test","21","true","","categorize-html","79","193964","0.0-6.0-40.0","72793","20222812","common"
"872.0000000000291","false","rash,headache","90","76,90","C","A","","","test","22","true","","categorize-html","81","196344","0.0-6.0-42.0","72793","20222812","rare"
"615.9999999999709","false","rash","90","76,90","C","","","","test","23","true","","categorize-html","83","198465","0.0-6.0-44.0","72793","20222812","rare"
"902","false","headache","76","76,90","A","","","","test","24","true","","categorize-html","85","200872","0.0-6.0-46.0","72793","20222812","common"
"1566.999999999971","false","headache","76","76,90","A","","","","test","25","true","","categorize-html","88","218055","0.0-6.0-49.0","72793","20222812","common"
"530","false","fever","76","76,90","B","","","","test","26","true","","categorize-html","90","220092","0.0-6.0-51.0","72793","20222812","common"
"1221","false","headache,fever","76","76,90","A","B","","","test","27","true","","categorize-html","92","222821","0.0-6.0-53.0","72793","20222812","common"
"782","false","fever,headache","76","76,90","B","A","","","test","28","true","","categorize-html","94","225112","0.0-6.0-55.0","72793","20222812","common"
"403.0000000000291","false","fever,rash","90","76,90","B","C","","","test","29","true","","categorize-html","96","227023","0.0-6.0-57.0","72793","20222812","rare"
"674","false","headache","76","76,90","A","","","","test","30","true","","categorize-html","98","229204","0.0-6.0-59.0","72793","20222812","common"
"2741","false","rash","90","76,90","C","","","","test","31","true","","categorize-html","100","233455","0.0-6.0-61.0","72793","20222812","rare"
"2286","false","headache,rash","90","76,90","A","C","","","test","32","true","","categorize-html","102","237248","0.0-6.0-63.0","72793","20222812","rare"
"734","false","fever","76","76,90","B","","","","test","33","true","","categorize-html","104","239488","0.0-6.0-65.0","72793","20222812","common"
"666","false","rash,fever","90","76,90","C","B","","","test","34","true","","categorize-html","106","241659","0.0-6.0-67.0","72793","20222812","rare"
"607","false","rash,headache","76","76,90","C","A","","","test","35","true","","categorize-html","108","243772","0.0-6.0-69.0","72793","20222812","common"
"579.0000000000291","false","rash","90","76,90","C","","","","test","36","true","","categorize-html","110","245860","0.0-6.0-71.0","72793","20222812","rare"
"1182.999999999971","false","headache,fever","76","76,90","A","B","","","test","37","true","","categorize-html","112","248548","0.0-6.0-73.0","72793","20222812","common"
"668.9999999999709","false","fever,headache","76","76,90","B","A","","","test","38","true","","categorize-html","114","250726","0.0-6.0-75.0","72793","20222812","common"
"457","false","rash,fever","90","76,90","C","B","","","test","39","true","","categorize-html","116","252690","0.0-6.0-77.0","72793","20222812","rare"
"452","false","fever","76","76,90","B","","","","test","40","true","","categorize-html","118","254648","0.0-6.0-79.0","72793","20222812","common"
"461","false","headache,rash","90","76,90","A","C","","","test","41","true","","categorize-html","120","256614","0.0-6.0-81.0","72793","20222812","rare"
"478.0000000000291","false","rash","90","76,90","C","","","","test","42","true","","categorize-html","122","258597","0.0-6.0-83.0","72793","20222812","rare"
"529","false","headache","76","76,90","A","","","","test","43","true","","categorize-html","124","260634","0.0-6.0-85.0","72793","20222812","common"
"424.9999999999418","false","rash","90","76,90","C","","","","test","44","true","","categorize-html","126","262569","0.0-6.0-87.0","72793","20222812","rare"
"436","false","rash,headache","90","76,90","C","A","","","test","45","true","","categorize-html","128","264510","0.0-6.0-89.0","72793","20222812","rare"
"1027.0000000000582","false","headache","76","76,90","A","","","","test","46","true","","categorize-html","130","267041","0.0-6.0-91.0","72793","20222812","common"
"975","false","fever","76","76,90","B","","","","test","47","true","","categorize-html","132","269523","0.0-6.0-93.0","72793","20222812","common"
"1500","false","fever,rash","90","76,90","B","C","","","test","48","true","","categorize-html","134","272530","0.0-6.0-95.0","72793","20222812","rare"
"2795","false","rash,headache","90","76,90","C","A","","","test","49","true","","categorize-html","137","283950","0.0-6.0-98.0","72793","20222812","rare"
"527","false","rash","90","76,90","C","","","","test","50","true","","categorize-html","139","285987","0.0-6.0-100.0","72793","20222812","rare"
"790","false","headache","76","76,90","A","","","","test","51","true","","categorize-html","141","288285","0.0-6.0-102.0","72793","20222812","common"
"536","false","fever","76","76,90","B","","","","test","52","true","","categorize-html","143","290329","0.0-6.0-104.0","72793","20222812","common"
"614","false","headache,fever","76","76,90","A","B","","","test","53","true","","categorize-html","145","292453","0.0-6.0-106.0","72793","20222812","common"
"615","false","fever,rash","90","76,90","B","C","","","test","54","true","","categorize-html","147","294575","0.0-6.0-108.0","72793","20222812","rare"
"1893","false","fever,headache","76","76,90","B","A","","","test","55","true","","categorize-html","149","297978","0.0-6.0-110.0","72793","20222812","common"
"741","false","headache","76","76,90","A","","","","test","56","true","","categorize-html","151","300225","0.0-6.0-112.0","72793","20222812","common"
"1738.9999999999418","false","headache,rash","90","76,90","A","C","","","test","57","true","","categorize-html","153","303470","0.0-6.0-114.0","72793","20222812","rare"
"759","false","fever","76","76,90","B","","","","test","58","true","","categorize-html","155","305737","0.0-6.0-116.0","72793","20222812","common"
"518","false","rash,fever","90","76,90","C","B","","","test","59","true","","categorize-html","157","307761","0.0-6.0-118.0","72793","20222812","rare"
"453.9999999999418","false","rash","90","76,90","C","","","","test","60","true","","categorize-html","159","309719","0.0-6.0-120.0","72793","20222812","rare"
"639","false","fever,headache","90","76,90","B","A","","","test","61","true","","categorize-html","161","311862","0.0-6.0-122.0","72793","20222812","rare"
"696","false","headache,fever","76","76,90","A","B","","","test","62","true","","categorize-html","163","314068","0.0-6.0-124.0","72793","20222812","common"
"519","false","headache","76","76,90","A","","","","test","63","true","","categorize-html","165","316093","0.0-6.0-126.0","72793","20222812","common"
"490","false","rash","90","76,90","C","","","","test","64","true","","categorize-html","167","318091","0.0-6.0-128.0","72793","20222812","rare"
"415","false","rash","90","76,90","C","","","","test","65","true","","categorize-html","169","320011","0.0-6.0-130.0","72793","20222812","rare"
"415","false","headache","76","76,90","A","","","","test","66","true","","categorize-html","171","321933","0.0-6.0-132.0","72793","20222812","common"
"837.0000000000582","false","rash,fever","90","76,90","C","B","","","test","67","true","","categorize-html","173","324276","0.0-6.0-134.0","72793","20222812","rare"
"467","false","fever","76","76,90","B","","","","test","68","true","","categorize-html","175","326248","0.0-6.0-136.0","72793","20222812","common"
"522","false","fever,rash","90","76,90","B","C","","","test","69","true","","categorize-html","177","328277","0.0-6.0-138.0","72793","20222812","rare"
"667.0000000000582","false","fever","76","76,90","B","","","","test","70","true","","categorize-html","179","330451","0.0-6.0-140.0","72793","20222812","common"
"572","false","headache,rash","90","76,90","A","C","","","test","71","true","","categorize-html","181","332531","0.0-6.0-142.0","72793","20222812","rare"
"777.9999999999418","false","rash,headache","76","76,90","C","A","","","test","72","true","","categorize-html","183","334818","0.0-6.0-144.0","72793","20222812","common"
"663.9999999999418","false","rash","90","76,90","C","","","","test","73","true","","categorize-html","186","338290","0.0-6.0-147.0","72793","20222812","rare"
"456","false","rash,headache","76","76,90","C","A","","","test","74","true","","categorize-html","188","340254","0.0-6.0-149.0","72793","20222812","common"
"361","false","fever,headache","90","76,90","B","A","","","test","75","true","","categorize-html","190","342122","0.0-6.0-151.0","72793","20222812","rare"
"960.9999999999418","false","fever","76","76,90","B","","","","test","76","true","","categorize-html","192","344590","0.0-6.0-153.0","72793","20222812","common"
"603","false","headache","76","76,90","A","","","","test","77","true","","categorize-html","194","346701","0.0-6.0-155.0","72793","20222812","common"
"1226","false","headache,fever","76","76,90","A","B","","","test","78","true","","categorize-html","196","349436","0.0-6.0-157.0","72793","20222812","common"
"562","false","rash,fever","76","76,90","C","B","","","test","79","true","","categorize-html","198","351505","0.0-6.0-159.0","72793","20222812","common"
"173","false","fever","76","76,90","B","","","","test","80","true","","categorize-html","200","353188","0.0-6.0-161.0","72793","20222812","common"
"56","false","rash","76","76,90","C","","","","test","81","true","","categorize-html","202","354751","0.0-6.0-163.0","72793","20222812","common"
