"rt","correct","stimulus","key_press","keys","symptom1","symptom2","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","fever,rash","null","76,90","A","B","76","common","training","1","true","1","categorize-html","4","419810","0.0-4.0-0.0","75412","202221122","none"
"3474.5","false","rash,fever","32","76,90","B","A","76","common","training","2","true","1","categorize-html","6","424301","0.0-4.0-2.0","75412","202221122","none"
"2195.899999976158","false","rash,fever","32","76,90","B","A","76","common","training","3","true","1","categorize-html","8","427519","0.0-4.0-4.0","75412","202221122","none"
"2276.800000011921","false","fever,headache","32","76,90","A","C","90","rare","training","4","true","1","categorize-html","10","430821","0.0-4.0-6.0","75412","202221122","none"
"2835.5","false","fever,rash","32","76,90","A","B","76","common","training","5","true","1","categorize-html","12","434675","0.0-4.0-8.0","75412","202221122","none"
"2009.800000011921","false","headache,fever","32","76,90","C","A","90","rare","training","6","true","1","categorize-html","14","437698","0.0-4.0-10.0","75412","202221122","none"
"2323.0999999940395","false","fever,rash","32","76,90","A","B","76","common","training","7","true","1","categorize-html","16","441038","0.0-4.0-12.0","75412","202221122","none"
"2360.4000000059605","false","rash,fever","32","76,90","B","A","76","common","training","8","true","1","categorize-html","18","444412","0.0-4.0-14.0","75412","202221122","none"
"2363.5999999940395","false","fever,rash","32","76,90","A","B","76","common","training","9","true","2","categorize-html","21","451827","0.0-4.0-17.0","75412","202221122","none"
"2655.5999999940395","false","headache,fever","32","76,90","C","A","90","rare","training","10","true","2","categorize-html","23","455505","0.0-4.0-19.0","75412","202221122","none"
"2425.5","false","rash,fever","32","76,90","B","A","76","common","training","11","true","2","categorize-html","25","458943","0.0-4.0-21.0","75412","202221122","none"
"2645.9000000059605","false","rash,fever","32","76,90","B","A","76","common","training","12","true","2","categorize-html","27","462603","0.0-4.0-23.0","75412","202221122","none"
"2508.5999999940395","false","fever,rash","32","76,90","A","B","76","common","training","13","true","2","categorize-html","29","466118","0.0-4.0-25.0","75412","202221122","none"
"1997.0999999940395","false","fever,rash","32","76,90","A","B","76","common","training","14","true","2","categorize-html","31","469132","0.0-4.0-27.0","75412","202221122","none"
"3022.9000000059605","false","rash,fever","32","76,90","B","A","76","common","training","15","true","2","categorize-html","33","473172","0.0-4.0-29.0","75412","202221122","none"
"1922.4000000059605","false","fever,headache","32","76,90","A","C","90","rare","training","16","true","2","categorize-html","35","476117","0.0-4.0-31.0","75412","202221122","none"
"1779","false","rash,headache","90","76,90","B","C","","","test","1","true","","categorize-html","39","505736","0.0-6.0-0.0","75412","202221122","rare"
"2628.300000011921","false","headache","90","76,90","C","","","","test","2","true","","categorize-html","41","509887","0.0-6.0-2.0","75412","202221122","rare"
"2116.300000011921","false","rash","76","76,90","B","","","","test","3","true","","categorize-html","43","513530","0.0-6.0-4.0","75412","202221122","common"
"905.7999999821186","false","rash","76","76,90","B","","","","test","4","true","","categorize-html","45","515959","0.0-6.0-6.0","75412","202221122","common"
"1738.5999999940395","false","headache,fever","90","76,90","C","A","","","test","5","true","","categorize-html","47","519231","0.0-6.0-8.0","75412","202221122","rare"
"1092.800000011921","false","rash,fever","76","76,90","B","A","","","test","6","true","","categorize-html","49","521838","0.0-6.0-10.0","75412","202221122","common"
"2221.300000011921","false","fever","76","76,90","A","","","","test","7","true","","categorize-html","51","525589","0.0-6.0-12.0","75412","202221122","common"
"2178","false","fever,headache","90","76,90","A","C","","","test","8","true","","categorize-html","53","529296","0.0-6.0-14.0","75412","202221122","rare"
"1676","false","headache","90","76,90","C","","","","test","9","true","","categorize-html","55","532489","0.0-6.0-16.0","75412","202221122","rare"
"1933.5999999940395","false","fever","90","76,90","A","","","","test","10","true","","categorize-html","57","535944","0.0-6.0-18.0","75412","202221122","rare"
"3567.2000000178814","false","headache,rash","76","76,90","C","B","","","test","11","true","","categorize-html","59","541035","0.0-6.0-20.0","75412","202221122","common"
"1457","false","fever,rash","76","76,90","A","B","","","test","12","true","","categorize-html","61","544003","0.0-6.0-22.0","75412","202221122","common"
"3150.9000000059605","false","rash,fever","76","76,90","B","A","","","test","13","true","","categorize-html","63","548675","0.0-6.0-24.0","75412","202221122","common"
"2002.3999999761581","false","headache","90","76,90","C","","","","test","14","true","","categorize-html","65","552197","0.0-6.0-26.0","75412","202221122","rare"
"3423.100000023842","false","headache,rash","76","76,90","C","B","","","test","15","true","","categorize-html","67","557145","0.0-6.0-28.0","75412","202221122","common"
"3909.0999999940395","false","fever,headache","90","76,90","A","C","","","test","16","true","","categorize-html","69","562570","0.0-6.0-30.0","75412","202221122","rare"
"2872","false","rash,headache","76","76,90","B","C","","","test","17","true","","categorize-html","71","566975","0.0-6.0-32.0","75412","202221122","common"
"3085.0999999940395","false","headache","90","76,90","C","","","","test","18","true","","categorize-html","73","571579","0.0-6.0-34.0","75412","202221122","rare"
"2362.9000000059605","false","headache,fever","90","76,90","C","A","","","test","19","true","","categorize-html","75","575459","0.0-6.0-36.0","75412","202221122","rare"
"1025.5","false","fever,rash","76","76,90","A","B","","","test","20","true","","categorize-html","77","578001","0.0-6.0-38.0","75412","202221122","common"
"1588.9000000059605","false","rash","76","76,90","B","","","","test","21","true","","categorize-html","79","581106","0.0-6.0-40.0","75412","202221122","common"
"1457.2999999821186","false","fever","76","76,90","A","","","","test","22","true","","categorize-html","81","584086","0.0-6.0-42.0","75412","202221122","common"
"1974.0999999940395","false","rash","76","76,90","B","","","","test","23","true","","categorize-html","83","587573","0.0-6.0-44.0","75412","202221122","common"
"1912.7000000178814","false","fever","90","76,90","A","","","","test","24","true","","categorize-html","85","591006","0.0-6.0-46.0","75412","202221122","rare"
"1307.2999999821186","false","rash,headache","90","76,90","B","C","","","test","25","true","","categorize-html","88","597875","0.0-6.0-49.0","75412","202221122","rare"
"1608.800000011921","false","rash,fever","76","76,90","B","A","","","test","26","true","","categorize-html","90","601001","0.0-6.0-51.0","75412","202221122","common"
"2890.4000000059605","false","headache","90","76,90","C","","","","test","27","true","","categorize-html","92","605417","0.0-6.0-53.0","75412","202221122","rare"
"3510.699999988079","false","headache,fever","90","76,90","C","A","","","test","28","true","","categorize-html","94","610451","0.0-6.0-55.0","75412","202221122","rare"
"1027.2999999821186","false","fever,rash","76","76,90","A","B","","","test","29","true","","categorize-html","96","612989","0.0-6.0-57.0","75412","202221122","common"
"1970.7000000178814","false","fever","76","76,90","A","","","","test","30","true","","categorize-html","98","616483","0.0-6.0-59.0","75412","202221122","common"
"1306","false","rash","76","76,90","B","","","","test","31","true","","categorize-html","100","619305","0.0-6.0-61.0","75412","202221122","common"
"1477.7000000178814","false","headache,rash","90","76,90","C","B","","","test","32","true","","categorize-html","102","622303","0.0-6.0-63.0","75412","202221122","rare"
"1853.800000011921","false","headache","90","76,90","C","","","","test","33","true","","categorize-html","104","625682","0.0-6.0-65.0","75412","202221122","rare"
"2074.9000000059605","false","rash","76","76,90","B","","","","test","34","true","","categorize-html","106","629273","0.0-6.0-67.0","75412","202221122","common"
"992.7000000178814","false","fever,headache","76","76,90","A","C","","","test","35","true","","categorize-html","108","631779","0.0-6.0-69.0","75412","202221122","common"
"926.6999999880791","false","fever","76","76,90","A","","","","test","36","true","","categorize-html","110","634216","0.0-6.0-71.0","75412","202221122","common"
"1825.5999999940395","false","fever,headache","90","76,90","A","C","","","test","37","true","","categorize-html","112","637567","0.0-6.0-73.0","75412","202221122","rare"
"6681","false","fever,rash","76","76,90","A","B","","","test","38","true","","categorize-html","114","645764","0.0-6.0-75.0","75412","202221122","common"
"5084.5999999940395","false","rash,headache","90","76,90","B","C","","","test","39","true","","categorize-html","116","652376","0.0-6.0-77.0","75412","202221122","rare"
"982.8999999761581","false","fever","76","76,90","A","","","","test","40","true","","categorize-html","118","654880","0.0-6.0-79.0","75412","202221122","common"
"1003.5999999940395","false","rash,fever","76","76,90","B","A","","","test","41","true","","categorize-html","120","657392","0.0-6.0-81.0","75412","202221122","common"
"2461.9000000059605","false","headache,rash","90","76,90","C","B","","","test","42","true","","categorize-html","122","661384","0.0-6.0-83.0","75412","202221122","rare"
"2775.300000011921","false","headache,fever","90","76,90","C","A","","","test","43","true","","categorize-html","124","665672","0.0-6.0-85.0","75412","202221122","rare"
"740.8999999761581","false","rash","76","76,90","B","","","","test","44","true","","categorize-html","126","667934","0.0-6.0-87.0","75412","202221122","common"
"1180.9000000059605","false","rash","76","76,90","B","","","","test","45","true","","categorize-html","128","670643","0.0-6.0-89.0","75412","202221122","common"
"1156.5","false","headache","90","76,90","C","","","","test","46","true","","categorize-html","130","673323","0.0-6.0-91.0","75412","202221122","rare"
"957.4000000059605","false","fever","76","76,90","A","","","","test","47","true","","categorize-html","132","675792","0.0-6.0-93.0","75412","202221122","common"
"2159.100000023842","false","headache","90","76,90","C","","","","test","48","true","","categorize-html","134","679471","0.0-6.0-95.0","75412","202221122","rare"
"1800.6000000238419","false","fever","90","76,90","A","","","","test","49","true","","categorize-html","137","694759","0.0-6.0-98.0","75412","202221122","rare"
"1768.1000000238419","false","headache","90","76,90","C","","","","test","50","true","","categorize-html","139","698036","0.0-6.0-100.0","75412","202221122","rare"
